NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
4278,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4279,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4280,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4281,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4282,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,522",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4283,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4284,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4285,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4286,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4287,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,839",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4288,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4289,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4290,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4291,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4292,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4293,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4294,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4295,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4296,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4297,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4298,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4299,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4300,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4301,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4302,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,100",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4303,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4304,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4305,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4306,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,839",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4307,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4308,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4309,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4310,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4311,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4312,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4313,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4314,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4315,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,100",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4316,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4317,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4318,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,522",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4319,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4320,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,100",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4321,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4322,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4323,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4324,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4325,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4326,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4327,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4328,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,206",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4329,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4330,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4331,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4332,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4333,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4334,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,839",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4335,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4336,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,206",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4337,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4338,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4339,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4340,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4341,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4342,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4343,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4344,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4345,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4346,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4347,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4348,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,206",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4349,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4350,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4351,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4352,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4353,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4354,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4355,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4356,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4357,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4358,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4359,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4360,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4361,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4362,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.212,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4363,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4364,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4365,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,522",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4366,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4367,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4368,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4369,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4370,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4371,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,311",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4372,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4373,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4374,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4375,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4376,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4377,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,311",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4378,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4379,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,100",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4380,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4381,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4382,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,522",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4383,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4384,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4385,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4386,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4387,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4388,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4389,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,309",3,-,-,2017,마곡중앙로 161-11,-,직거래,-
4390,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4391,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4392,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,733",12,-,-,2017,마곡중앙로 161-11,-,직거래,-
4393,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,206",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4394,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4395,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"20,942",4,-,-,2017,마곡중앙로 161-11,-,직거래,-
4396,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,311",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4397,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4398,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,520",5,-,-,2017,마곡중앙로 161-11,-,직거래,-
4399,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,839",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4400,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,625",6,-,-,2017,마곡중앙로 161-11,-,직거래,-
4401,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4402,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4403,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4404,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"22,102",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4405,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4406,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4407,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4408,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",10,-,-,2017,마곡중앙로 161-11,-,직거래,-
4409,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",11,-,-,2017,마곡중앙로 161-11,-,직거래,-
4410,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,206",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4411,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4412,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
4413,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,839",13,-,-,2017,마곡중앙로 161-11,-,직거래,-
4414,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,995",9,-,-,2017,마곡중앙로 161-11,-,직거래,-
4415,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"21,417",14,-,-,2017,마곡중앙로 161-11,-,직거래,-
4416,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,20.21,202312,14,"21,628",8,-,-,2017,마곡중앙로 161-11,-,직거래,-
4417,서울특별시 강서구 마곡동,760-1,760,1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,19.58,202312,14,"20,836",7,-,-,2017,마곡중앙로 161-11,-,직거래,-
