NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
2349,서울특별시 도봉구 창동,749-15,749,15,라르플레이스2단지,29.16,202206,8,"20,500",8,-,-,2019,도봉로136길 19,-,중개거래,서울 도봉구
2350,서울특별시 도봉구 창동,603-5,603,5,우성하우스빌,75.27,202206,14,"32,100",3,-,-,2009,덕릉로59나길 30,20220624,중개거래,서울 종로구
2351,서울특별시 도봉구 창동,603-5,603,5,우성하우스빌,75.27,202206,14,"32,100",3,-,-,2009,덕릉로59나길 30,-,중개거래,서울 종로구
2352,서울특별시 도봉구 창동,659-29,659,29,삼성쉐르빌퍼스티,33.59,202206,24,"14,500",3,-,-,2004,도봉로 476,-,중개거래,서울 강북구
2353,서울특별시 도봉구 창동,630-5,630,5,창동 투웨니퍼스트,29.26,202206,25,"21,300",14,-,-,2017, ,-,중개거래,서울 도봉구
2354,서울특별시 도봉구 창동,630-10,630,10,창동 북한산드림시티 2차,28.05,202206,29,"27,900",4,-,-,2020,도봉로110라길 70-4,-,직거래,-
2355,서울특별시 도봉구 창동,10,10,0,-10,39.42,202207,8,"10,800",8,-,-,1991,노해로69길 15-15,-,중개거래,서울 도봉구
2356,서울특별시 도봉구 창동,607-8,607,8,한원힐트리움_NK,30.98,202207,12,"25,000",9,-,-,2022,덕릉로59라길 54,-,직거래,-
2357,서울특별시 도봉구 창동,647-11,647,11,북한산현대홈시티,61.57,202208,6,"40,000",8,-,-,2005,도봉로104길 49-21,-,직거래,-
2358,서울특별시 도봉구 창동,715-9,715,9,JINI vill,46.29,202208,12,"23,500",3,-,-,2012,도봉로 568-5,-,직거래,-
2359,서울특별시 도봉구 창동,621-4,621,4,노블캐슬오피스텔,24.68,202208,16,"12,000",7,-,-,2003,도봉로110길 58,20230817,중개거래,서울 강북구
2360,서울특별시 도봉구 창동,630-10,630,10,창동 북한산드림시티 2차,28.05,202208,16,"27,900",5,-,-,2020,도봉로110라길 70-4,-,직거래,-
2361,서울특별시 도봉구 창동,749-15,749,15,라르플레이스2단지,29.16,202208,20,"21,500",12,-,-,2019,도봉로136길 19,-,중개거래,서울 도봉구
2362,서울특별시 도봉구 창동,630-5,630,5,창동 투웨니퍼스트,29.26,202209,24,"21,400",12,-,-,2017, ,-,중개거래,서울 도봉구
2363,서울특별시 도봉구 창동,628-17,628,17,승윤노블리안시티101동,57.76,202209,26,"22,000",6,-,-,2016,도봉로104길 61-15,-,중개거래,서울 도봉구
2364,서울특별시 도봉구 창동,609-40,609,40,북한산팰리스,40.58,202210,6,"21,000",2,-,-,2014,도봉로110아길 57-21,-,중개거래,서울 도봉구
2365,서울특별시 도봉구 창동,659-29,659,29,삼성쉐르빌퍼스티,33.59,202210,7,"16,300",10,-,-,2004,도봉로 476,-,중개거래,서울 도봉구
2366,서울특별시 도봉구 창동,749-14,749,14,라르플레이스1단지,26.34,202210,13,"24,995",13,-,-,2020,도봉로 622,-,직거래,-
2367,서울특별시 도봉구 창동,442-51,442,51,창동 한원 힐트리움51,43.14,202211,1,"19,800",2,-,-,2013,덕릉로 281,-,중개거래,서울 도봉구
2368,서울특별시 도봉구 창동,02월 13일,13,2,EQ빌딩,33.24,202211,1,"16,600",15,-,-,2004,마들로11길 57,-,중개거래,서울 도봉구
2369,서울특별시 도봉구 창동,624-15,624,15,태솔유니크빌,80.83,202211,2,"31,950",9,-,-,2002,도봉로106길 39,-,중개거래,서울 도봉구
2370,서울특별시 도봉구 창동,632-1,632,1,삼일맨션,51.53,202211,24,"24,700",8,-,-,2012,덕릉로59길 67,-,중개거래,서울 도봉구
2371,서울특별시 도봉구 창동,621-22,621,22,남광하이빌,57.85,202212,1,"45,968",2,-,-,2022,도봉로108길 39-2,-,직거래,-
2372,서울특별시 도봉구 창동,621-22,621,22,남광하이빌,57.85,202212,1,"45,500",2,-,-,2022,도봉로108길 39-2,-,직거래,-
2373,서울특별시 도봉구 창동,621-22,621,22,남광하이빌,58.59,202212,1,"46,124",2,-,-,2022,도봉로108길 39-2,-,직거래,-
2374,서울특별시 도봉구 창동,621-22,621,22,남광하이빌,58.59,202212,1,"47,216",2,-,-,2022,도봉로108길 39-2,-,직거래,-
2375,서울특별시 도봉구 창동,09월 01일,9,1,(9-1),33,202212,3,"9,000",7,-,-,1992,노해로 379,-,중개거래,서울 도봉구
2376,서울특별시 도봉구 창동,09월 01일,9,1,(9-1),33,202212,14,"8,000",6,-,-,1992,노해로 379,-,중개거래,서울 도봉구
2377,서울특별시 도봉구 창동,10,10,0,-10,25.53,202212,31,"7,000",6,-,-,1991,노해로69길 15-15,-,중개거래,서울 도봉구
2378,서울특별시 도봉구 창동,628-15,628,15,창동 노빌리티 캐슬 (Nobility Castle),29.91,202212,31,"21,000",2,-,-,2022,도봉로104길 49-14,-,중개거래,서울 도봉구
2379,서울특별시 도봉구 창동,659-29,659,29,삼성쉐르빌퍼스티,33.59,202302,3,"16,900",7,-,-,2004,도봉로 476,-,중개거래,서울 도봉구
2380,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,32.76,202302,21,"14,700",7,-,-,2003,노해로 341,-,중개거래,서울 도봉구
2381,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,30.24,202303,4,"13,800",14,-,-,2003,노해로 341,-,중개거래,서울 도봉구
2382,서울특별시 도봉구 창동,623-49,623,49,우성오스빌,46.05,202303,8,"17,000",6,-,-,2004,도봉로110마길 46,-,중개거래,서울 강북구
2383,서울특별시 도봉구 창동,06월 01일,6,1,(6-1),58,202303,8,"31,000",8,-,-,1997,마들로11가길 13-6,-,중개거래,서울 도봉구
2384,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,40.56,202303,9,"17,700",13,-,-,2003,노해로 341,-,중개거래,서울 도봉구
2385,서울특별시 도봉구 창동,749-14,749,14,라르플레이스1단지,26.34,202303,11,"20,000",11,-,-,2020,도봉로 622,-,중개거래,서울 도봉구
2386,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,32.76,202303,16,"13,500",12,-,-,2003,노해로 341,-,중개거래,서울 도봉구
2387,서울특별시 도봉구 창동,749-14,749,14,라르플레이스1단지,28.75,202303,27,"27,376",13,-,-,2020,도봉로 622,-,직거래,-
2388,서울특별시 도봉구 창동,623-48,623,48,북한산 드림시티,29.89,202303,30,"28,000",9,-,-,2020,도봉로110마길 42,-,중개거래,서울 도봉구
2389,서울특별시 도봉구 창동,647-1,647,1,북한산현대홈시티,61.57,202304,17,"32,000",3,-,-,2005,도봉로106길 22,-,중개거래,서울 도봉구
2390,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,33.27,202304,18,"15,800",13,-,-,2003,노해로 341,-,중개거래,서울 도봉구
2391,서울특별시 도봉구 창동,647-11,647,11,북한산현대홈시티,64.09,202304,18,"34,200",10,-,-,2005,도봉로104길 49-21,-,중개거래,서울 도봉구
2392,서울특별시 도봉구 창동,647-1,647,1,북한산현대홈시티,61.57,202304,21,"33,000",6,-,-,2005,도봉로106길 22,-,중개거래,서울 도봉구
2393,서울특별시 도봉구 창동,02월 13일,13,2,EQ빌딩,25.83,202304,22,"13,000",15,-,-,2004,마들로11길 57,-,중개거래,서울 도봉구
2394,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,30.8,202304,26,"14,000",7,-,-,2003,노해로 341,-,직거래,-
2395,서울특별시 도봉구 창동,585-1,585,1,ESA홈타운,72.21,202305,13,"31,400",6,-,-,2005,덕릉로59차길 37,-,중개거래,서울 도봉구
2396,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202205,19,"20,000",14,-,-,2017, ,-,중개거래,서울 노원구 서울 도봉구
2397,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202205,31,"19,000",4,-,-,2017, ,20220831,중개거래,서울 도봉구
2398,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202205,31,"18,300",12,-,-,2017, ,-,중개거래,서울 도봉구
2399,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202206,15,"20,000",10,-,-,2017, ,-,중개거래,서울 도봉구
2400,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202206,20,"19,500",6,-,-,2017, ,-,중개거래,서울 도봉구
2401,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202206,21,"20,000",2,-,-,2017, ,-,중개거래,서울 도봉구
2402,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202206,22,"19,300",2,-,-,2017, ,-,중개거래,서울 도봉구
2403,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202206,22,"20,000",9,-,-,2017, ,-,중개거래,서울 도봉구
2404,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202206,23,"17,500",2,-,-,2017, ,-,중개거래,서울 도봉구
2405,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202206,23,"17,000",2,-,-,2017, ,-,중개거래,서울 도봉구
2406,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202206,27,"19,500",5,-,-,2017, ,-,중개거래,서울 도봉구
2407,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202207,7,"20,500",6,-,-,2017, ,-,중개거래,서울 도봉구
2408,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202207,25,"20,000",9,-,-,2017, ,-,중개거래,서울 도봉구
2409,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202208,1,"19,000",6,-,-,2017, ,-,중개거래,서울 도봉구
2410,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202208,31,"19,500",4,-,-,2017, ,-,중개거래,서울 도봉구
2411,서울특별시 도봉구 도봉동,Jan-62,62,1,도봉 엠블렘,19.697,202208,31,"9,800",2,-,-,2018, ,-,중개거래,서울 도봉구
2412,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202209,3,"19,900",13,-,-,2017, ,-,중개거래,경기 양주시 서울 도봉구
2413,서울특별시 도봉구 도봉동,Jan-62,62,1,도봉 엠블렘,18.961,202209,17,"11,000",11,-,-,2018, ,-,중개거래,서울 도봉구
2414,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202209,23,"20,300",11,-,-,2017, ,-,중개거래,서울 도봉구
2415,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202209,23,"20,000",11,-,-,2017, ,-,중개거래,서울 도봉구
2416,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202210,10,"18,500",7,-,-,2017, ,-,중개거래,서울 노원구 서울 도봉구
2417,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202210,12,"18,000",3,-,-,2017, ,-,중개거래,서울 도봉구
2418,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202210,13,"18,500",3,-,-,2017, ,-,중개거래,서울 도봉구
2419,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202212,6,"20,000",14,-,-,2017, ,-,중개거래,서울 도봉구
2420,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202212,9,"19,000",6,-,-,2017, ,-,중개거래,서울 도봉구
2421,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202212,31,"18,400",2,-,-,2017, ,-,중개거래,서울 도봉구
2422,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202302,15,"18,300",4,-,-,2017, ,-,중개거래,서울 도봉구
2423,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202302,20,"19,300",11,-,-,2017, ,-,중개거래,서울 도봉구
2424,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202302,20,"19,300",11,-,-,2017, ,20230316,중개거래,서울 도봉구
2425,서울특별시 도봉구 도봉동,Jan-62,62,1,도봉 엠블렘,18.961,202303,6,"11,000",9,-,-,2018, ,-,중개거래,서울 도봉구
2426,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202303,9,"20,000",11,-,-,2017, ,-,직거래,-
2427,서울특별시 도봉구 도봉동,Jan-62,62,1,도봉 엠블렘,18.961,202303,22,"10,730",5,-,-,2018, ,-,중개거래,서울 도봉구
2428,서울특별시 도봉구 도봉동,Mar-62,62,3,도봉 투웨니퍼스트 1단지,29.66,202303,29,"18,700",5,-,-,2017, ,-,중개거래,서울 도봉구
2429,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202304,4,"19,450",11,-,-,2017, ,-,중개거래,서울 도봉구
2430,서울특별시 도봉구 도봉동,62-43,62,43,도봉 투웨니퍼스트 2단지,29.66,202304,11,"20,000",8,-,-,2017, ,-,중개거래,서울 도봉구
2431,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,30,202211,26,"13,300",5,-,-,2003,광운로 86,-,중개거래,서울 노원구
2432,서울특별시 노원구 월계동,635-4,635,4,그랑디오피스텔,19.81,202305,12,"6,700",4,-,-,2002,월계로 334,-,중개거래,서울 노원구
2433,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,30,202305,12,"12,000",4,-,-,2003,광운로 86,-,중개거래,서울 노원구
2434,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,30,202305,12,"12,000",4,-,-,2003,광운로 86,-,중개거래,서울 노원구
2435,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,19.73,202205,19,"9,000",11,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2436,서울특별시 노원구 공릉동,597-9,597,9,(597-9),45.05,202205,28,"18,000",2,-,-,2013,동일로 1009-7,-,중개거래,서울 노원구
2437,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,16.02,202206,29,"10,500",6,-,-,2012,동일로191가길 6,-,직거래,-
2438,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202207,1,"11,805",7,-,-,2003,화랑로 465,-,직거래,-
2439,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202207,1,"11,651",6,-,-,2003,화랑로 465,-,직거래,-
2440,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202207,2,"10,250",7,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2441,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202207,14,"10,500",3,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2442,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202207,25,"11,500",4,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2443,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,22.99,202208,16,"10,250",10,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2444,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202208,26,"11,500",6,-,-,2003,화랑로 465,-,직거래,-
2445,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202208,26,"11,500",6,-,-,2003,화랑로 465,-,직거래,-
2446,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,17.14,202209,17,"10,000",2,-,-,2012,동일로191가길 6,-,중개거래,서울 노원구
2447,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,22.08,202209,29,"10,500",8,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2448,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202210,8,"10,470",4,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2449,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,22.99,202210,24,"10,500",7,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2450,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,27.6,202210,28,"12,700",8,-,-,2004,화랑로 449-7,-,직거래,-
2451,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202211,8,"11,200",7,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2452,서울특별시 노원구 공릉동,568-7,568,7,두보팰리스,17.4,202211,11,"10,575",3,-,-,2019,동일로 1037,-,직거래,-
2453,서울특별시 노원구 공릉동,568-7,568,7,두보팰리스,17.4,202211,11,"10,575",3,-,-,2019,동일로 1037,-,직거래,-
2454,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,28.69,202211,25,"11,500",7,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2455,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,29.07,202211,25,"11,500",9,-,-,2004,화랑로 449-7,-,중개거래,서울 노원구
2456,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202301,2,"11,200",6,-,-,2003,화랑로 465,-,중개거래,서울 노원구 서울 중랑구
2457,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,17.14,202301,9,"10,250",7,-,-,2012,동일로191가길 6,-,중개거래,서울 노원구
2458,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,27.6,202301,11,"13,000",8,-,-,2004,화랑로 449-7,-,중개거래,서울 구로구
2459,서울특별시 노원구 공릉동,653-5,653,5,엘네스트빌 오피스텔,22.8,202301,13,"11,200",7,-,-,2003,화랑로 465,-,중개거래,서울 노원구
2460,서울특별시 노원구 공릉동,568-7,568,7,두보팰리스,17.4,202302,7,"10,510",4,-,-,2019,동일로 1037,-,직거래,-
2461,서울특별시 노원구 공릉동,568-7,568,7,두보팰리스,17.4,202302,27,"10,943",4,-,-,2019,동일로 1037,-,직거래,-
2462,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,17.98,202304,17,"10,700",6,-,-,2012,동일로191가길 6,-,중개거래,서울 노원구
2463,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,17.98,202304,24,"10,000",2,-,-,2012,동일로191가길 6,-,직거래,-
2464,서울특별시 노원구 하계동,256-13,256,13,삼정 이오니아,26.91,202207,25,"11,900",5,-,-,2003,노원로 248,-,중개거래,서울 노원구
2465,서울특별시 노원구 하계동,256-13,256,13,삼정 이오니아,26.91,202303,22,"13,000",7,-,-,2003,노원로 248,-,중개거래,서울 노원구
2466,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202205,17,"9,500",7,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2467,서울특별시 노원구 상계동,1262,1262,0,하이베라스,41.44,202205,20,"15,700",8,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2468,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,31.067,202206,8,"15,000",6,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2469,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202206,8,"16,500",5,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2470,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202206,11,"16,000",9,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2471,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202206,15,"10,000",6,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2472,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.53,202206,15,"12,000",9,-,-,2003,상계로 90,-,중개거래,서울 노원구
2473,서울특별시 노원구 상계동,1132-28,1132,28,수락네스트죤,30.38,202206,17,"11,340",3,-,-,2003,동일로241길 44,-,중개거래,서울 노원구
2474,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.53,202206,22,"12,950",5,-,-,2003,상계로 90,-,중개거래,서울 노원구
2475,서울특별시 노원구 상계동,1262,1262,0,하이베라스,39.29,202206,23,"14,500",6,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2476,서울특별시 노원구 상계동,734-3,734,3,노빌리안골드,30.24,202206,24,"16,000",6,-,-,2004,노해로 452,-,중개거래,서울 강북구
2477,서울특별시 노원구 상계동,1258,1258,0,오피앙,27.78,202206,25,"11,800",7,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2478,서울특별시 노원구 상계동,349-26,349,26,(349-26),35.48,202206,27,"12,800",2,-,-,2003,노해로85길 10-33,-,중개거래,서울 노원구
2479,서울특별시 노원구 상계동,734-3,734,3,노빌리안골드,26.64,202207,4,"12,700",11,-,-,2004,노해로 452,-,중개거래,서울 노원구
2480,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.53,202207,4,"12,000",6,-,-,2003,상계로 90,-,중개거래,서울 노원구
2481,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,31.067,202207,7,"15,000",9,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2482,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.3,202207,7,"12,000",5,-,-,2003,상계로 90,-,중개거래,서울 노원구
2483,서울특별시 노원구 상계동,1262,1262,0,하이베라스,39.29,202207,11,"15,200",9,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2484,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202207,15,"15,600",7,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2485,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202207,30,"15,500",4,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2486,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202208,4,"9,200",6,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2487,서울특별시 노원구 상계동,1262,1262,0,하이베라스,34.95,202208,22,"14,000",8,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2488,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202208,27,"9,700",8,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2489,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.53,202208,29,"12,300",8,-,-,2003,상계로 90,-,중개거래,서울 노원구
2490,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202209,14,"16,900",11,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2491,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202209,21,"15,900",6,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2492,서울특별시 노원구 상계동,1262,1262,0,하이베라스,36.29,202209,21,"14,000",7,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2493,서울특별시 노원구 상계동,1258,1258,0,오피앙,27.78,202209,22,"11,000",4,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2494,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202210,11,"16,650",6,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2495,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202211,12,"15,200",4,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2496,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202212,1,"17,800",10,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2497,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202301,2,"16,800",9,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2498,서울특별시 노원구 상계동,341-7,341,7,마블러스1,25.53,202301,3,"12,300",4,-,-,2003,상계로 90,-,중개거래,서울 노원구
2499,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202301,31,"15,300",3,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2500,서울특별시 노원구 상계동,706-2,706,2,노원역 보미더클래스 오피스텔,18.9615,202302,1,"19,700",18,-,-,2023,상계로 32,-,직거래,-
2501,서울특별시 노원구 상계동,1262,1262,0,하이베라스,39.29,202302,13,"15,000",8,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2502,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202302,20,"9,500",7,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2503,서울특별시 노원구 상계동,341-15,341,15,마블러스2,23.05,202302,23,"9,500",4,-,-,2003,상계로 90,-,직거래,-
2504,서울특별시 노원구 상계동,1258,1258,0,오피앙,27.78,202303,7,"12,700",4,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2505,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,72.76,202303,13,"31,000",14,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2506,서울특별시 노원구 상계동,1262,1262,0,하이베라스,41.35,202303,15,"15,900",8,-,-,2003,동일로 1689,-,중개거래,서울 노원구
2507,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202303,15,"9,600",9,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2508,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202303,25,"18,000",8,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2509,서울특별시 노원구 상계동,734-3,734,3,노빌리안골드,26.64,202303,25,"12,400",10,-,-,2004,노해로 452,-,중개거래,서울 노원구
2510,서울특별시 노원구 상계동,1258,1258,0,오피앙,23.37,202303,28,"9,750",7,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2511,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,36.767,202304,22,"15,000",4,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2512,서울특별시 노원구 상계동,1258,1258,0,오피앙,27.78,202305,2,"12,700",10,-,-,2004,동일로 1701,-,중개거래,서울 노원구
2513,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,32.967,202305,13,"14,850",6,-,-,2005,동일로 1700,-,중개거래,서울 노원구
2514,서울특별시 노원구 중계동,509-1,509,1,씨앤미,50.35,202205,18,"24,000",9,-,-,2004,동일로204가길 34,-,중개거래,서울 노원구
2515,서울특별시 노원구 중계동,360-12,360,12,새롬스타빌,28.2,202205,23,"14,800",6,-,-,2002,한글비석로 233,-,중개거래,서울 노원구
2516,서울특별시 노원구 중계동,506,506,0,-506,41.68,202205,27,"21,000",13,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
2517,서울특별시 노원구 중계동,509-1,509,1,씨앤미,34.67,202207,25,"16,000",6,-,-,2004,동일로204가길 34,-,중개거래,서울 노원구
2518,서울특별시 노원구 중계동,143,143,0,우암에이스타워,33.06,202209,2,"13,500",7,-,-,2003,덕릉로 699,-,중개거래,서울 노원구
2519,서울특별시 노원구 중계동,506,506,0,-506,41.68,202211,22,"21,000",10,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
2520,서울특별시 노원구 중계동,506,506,0,-506,66.09,202211,23,"40,000",9,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
2521,서울특별시 노원구 중계동,506,506,0,-506,51.3,202301,25,"35,000",7,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
2522,서울특별시 노원구 중계동,509-1,509,1,씨앤미,34.67,202302,4,"16,800",4,-,-,2004,동일로204가길 34,-,중개거래,서울 노원구
2523,서울특별시 노원구 중계동,506,506,0,-506,51.3,202303,7,"32,000",5,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
2524,서울특별시 노원구 중계동,506,506,0,-506,51.3,202303,8,"30,000",9,-,-,2005,동일로203가길 29,-,중개거래,서울 노원구
