NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
9309,서울특별시 강서구 화곡동,805-9,805,9,삼호하이츠빌라,71.09,39.06,202310,19,"26,000",4,-,-,1997,등촌로5길 18-13,-,중개거래,서울 강서구,-
9310,서울특별시 강서구 화곡동,56-151,56,151,화성빌라(56-151),39.82,20.29,202310,20,"10,000",-1,-,-,1995,초록마을로22길 53,-,중개거래,서울 강서구,-
9311,서울특별시 강서구 화곡동,1071-7,1071,7,와이앤비,25.38,15.19,202310,20,"33,500",2,-,-,2017,화곡로14길 11-10,-,직거래,-,-
9312,서울특별시 강서구 화곡동,111-131,111,131,다울네버빌(111-131),77.63,39.77,202310,20,"36,400",3,-,-,2001,화곡로35길 23-28,-,중개거래,서울 강서구,-
9313,서울특별시 강서구 화곡동,372-67,372,67,성진주택,59.97,33.39,202310,20,"21,000",4,-,-,2000,월정로34길 20,-,중개거래,서울 강서구,-
9314,서울특별시 강서구 화곡동,346-86,346,86,우성A동B동(346-86),44.54,27.356,202310,20,"30,500",4,-,-,2014,강서로15길 53,-,중개거래,서울 강서구,-
9315,서울특별시 강서구 화곡동,827-21,827,21,다원슈슈빌(827-21),36.16,24.06,202310,21,"15,500",5,-,-,2011,등촌로13다길 49,-,중개거래,서울 강서구,-
9316,서울특별시 강서구 화곡동,963-23,963,23,화인하우스(963-23),27.12,17.91,202310,21,"9,500",2,-,-,1993,까치산로18길 17-12,-,중개거래,서울 강서구,-
9317,서울특별시 강서구 화곡동,971-3,971,3,영광빌라,45.45,23.43,202310,21,"11,000",-1,-,-,1991,화곡로44나길 10,-,중개거래,서울 강서구,-
9318,서울특별시 강서구 화곡동,350-9,350,9,예인빌라(350-9),59.16,31.85,202310,21,"26,500",2,-,-,2001,가로공원로76가길 84-11,-,중개거래,서울 강서구,-
9319,서울특별시 강서구 화곡동,Jan-94,94,1,블리스빌101동102동,43.55,30.75,202310,22,"41,000",5,-,-,2022,우현로 6-1,-,직거래,-,-
9320,서울특별시 강서구 화곡동,997-20,997,20,대성탑스빌에이동(997-20),57.36,34.43,202310,22,"24,000",5,-,-,2004,우장산로14길 27,-,중개거래,서울 강서구 서울 양천구,-
9321,서울특별시 강서구 화곡동,1038-15,1038,15,오화주택,59.8,37.4,202310,23,"15,400",-1,-,-,2001,강서로41길 76,-,직거래,-,-
9322,서울특별시 강서구 화곡동,813-13,813,13,동도파크뷰(813-13),29.73,17.63,202310,23,"15,500",3,-,-,2013,곰달래로57가길 50-4,-,중개거래,서울 강서구,-
9323,서울특별시 강서구 화곡동,56-70,56,70,안곡빌라(56-70),32.89,27.5,202310,23,"11,900",1,-,-,1990,초록마을로 83-12,-,중개거래,서울 강서구,-
9324,서울특별시 강서구 화곡동,851-33,851,33,SK파크리움(851-33),25.7,15.65,202310,23,"29,000",6,-,-,2022,강서로8길 142,-,직거래,-,-
9325,서울특별시 강서구 화곡동,851-33,851,33,SK파크리움(851-33),28.54,17.06,202310,23,"30,500",6,-,-,2022,강서로8길 142,-,직거래,-,-
9326,서울특별시 강서구 화곡동,851-33,851,33,SK파크리움(851-33),21,14,202310,23,"24,000",6,-,-,2022,강서로8길 142,-,직거래,-,-
9327,서울특별시 강서구 화곡동,851-33,851,33,SK파크리움(851-33),24.47,15.29,202310,23,"28,000",6,-,-,2022,강서로8길 142,-,직거래,-,-
9328,서울특별시 강서구 화곡동,773-25,773,25,SM벨리체10차,59.73,33.754,202310,23,"23,000",2,-,-,2012,곰달래로57길 68,-,직거래,-,-
9329,서울특별시 강서구 화곡동,371-14,371,14,성준그린빌,50.7,23.09,202310,23,"21,500",4,-,-,2001,가로공원로 200-21,-,중개거래,경기 부천시,-
9330,서울특별시 강서구 화곡동,421-16,421,16,오화주택,71.56,30.08,202310,24,"29,900",5,-,-,2002,강서로17길 89,-,중개거래,서울 강서구,-
9331,서울특별시 강서구 화곡동,1070-11,1070,11,크라운팰리스,29.94,11.063,202310,24,"29,600",12,-,-,2020,화곡로 120,-,직거래,-,-
9332,서울특별시 강서구 화곡동,46-40,46,40,태성빌라(46-40),40.56,20.44,202310,24,"15,800",2,-,-,2003,까치산로14길 33-8,-,중개거래,서울 강서구,-
9333,서울특별시 강서구 화곡동,870-40,870,40,(870-40),41.24,28.89,202310,24,"13,300",1,-,-,1992,곰달래로35길 28-15,-,중개거래,서울 강서구,-
9334,서울특별시 강서구 화곡동,371-40,371,40,동도주택,63.54,32.65,202310,24,"23,500",2,-,-,1996,월정로32길 55,-,중개거래,서울 강서구,-
9335,서울특별시 강서구 화곡동,403-14,403,14,세명아크로빌,26.43,15.12,202310,24,"17,000",3,-,-,2017,강서로26길 5-7,-,중개거래,서울 동대문구,-
9336,서울특별시 강서구 화곡동,151-8,151,8,힐타운(151-8),46.25,22.82,202310,25,"18,000",3,-,-,2002,강서로18아길 25-4,-,중개거래,서울 강서구,-
9337,서울특별시 강서구 화곡동,61-34,61,34,세광주택,59.52,31,202310,25,"20,800",3,-,-,2000,까치산로8길 17,-,중개거래,서울 강서구,-
9338,서울특별시 강서구 화곡동,46-200,46,200,뉴파인빌(46-200),39.99,24.31,202310,25,"17,300",4,-,-,2008,까치산로14가길 14,-,중개거래,서울 강서구,-
9339,서울특별시 강서구 화곡동,61-50,61,50,서광아트빌(61-50),54.29,30.51,202310,25,"19,500",1,-,-,2008,까치산로6길 29-37,-,중개거래,서울 강서구,-
9340,서울특별시 강서구 화곡동,1016-14,1016,14,시온빌리지102,28.9,18.34,202310,25,"24,500",6,-,-,2022,화곡로13길 124,-,직거래,-,-
9341,서울특별시 강서구 화곡동,867-54,867,54,청송평화하이맨션C동(867-54),57.79,34.68,202310,26,"21,400",5,-,-,2005,곰달래로45길 38,-,중개거래,서울 강서구,-
9342,서울특별시 강서구 화곡동,454-1,454,1,인터시티빌라A,60.16,25.57,202310,26,"20,000",2,-,-,2001,곰달래로31라길 34,-,중개거래,서울 강서구,-
9343,서울특별시 강서구 화곡동,381-1,381,1,남성아트빌(381-1),23.88,13.84,202310,26,"20,300",5,-,-,2015,강서로29길 14,-,중개거래,서울 강서구,-
9344,서울특별시 강서구 화곡동,368-10,368,10,공원빌라,34.3,25.11,202310,26,"11,000",-1,-,-,1986,가로공원로82길 5-14,-,중개거래,서울 강서구,-
9345,서울특별시 강서구 화곡동,453-18,453,18,덕현해밀,52.18,31.62,202310,26,"29,000",4,-,-,2014,곰달래로31라길 30-6,-,중개거래,서울 강서구,-
9346,서울특별시 강서구 화곡동,29-200,29,200,궁전빌라(29-200),48.99,39.17,202310,26,"12,000",1,-,-,1987,까치산로18길 24-13,-,중개거래,서울 강서구,-
9347,서울특별시 강서구 화곡동,1042-36,1042,36,금호빌라트B동,55.02,27.84,202310,27,"24,500",4,-,-,2003,화곡로13나길 16-8,-,중개거래,서울 양천구,-
9348,서울특별시 강서구 화곡동,1045-23,1045,23,소담밸리,29.14,16.7063,202310,27,"16,200",3,-,-,2012,화곡로19길 19,-,직거래,-,-
9349,서울특별시 강서구 화곡동,471-3,471,3,선경하이츠,35.885,21.09,202310,27,"17,500",3,-,-,2012,등촌로13바길 46-18,-,중개거래,서울 강서구,-
9350,서울특별시 강서구 화곡동,748-25,748,25,현대빌라가동(748-25),62.86,35.45,202310,27,"24,800",2,-,-,2000,까치산로10길 89,-,중개거래,경기 부천시 서울 강서구,-
9351,서울특별시 강서구 화곡동,421-27,421,27,우성빌라,50.34,23.98,202310,27,"21,800",4,-,-,1994,강서로15길 106,-,중개거래,서울 강서구,-
9352,서울특별시 강서구 화곡동,42-95,42,95,한강맨숀,53.46,28.46,202310,27,"15,300",3,-,-,1991,까치산로18라길 5-32,-,중개거래,서울 강서구,-
9353,서울특별시 강서구 화곡동,362-59,362,59,미림빌라(362-59),46.08,23.11,202310,28,"14,500",-1,-,-,1991,가로공원로78가길 8,-,중개거래,서울 영등포구,-
9354,서울특별시 강서구 화곡동,61-53,61,53,리더스타운,27.6,17.8,202310,28,"18,500",5,-,-,2016,까치산로6길 29-5,-,직거래,-,-
9355,서울특별시 강서구 화곡동,151-8,151,8,힐타운(151-8),46.25,22.82,202310,28,"16,500",2,-,-,2002,강서로18아길 25-4,-,중개거래,서울 강서구,-
9356,서울특별시 강서구 화곡동,396-9,396,9,계명주택(396-9),57.42,35.6,202310,28,"26,200",2,-,-,2007,강서로18마길 14-9,20231218,중개거래,서울 강서구,-
9357,서울특별시 강서구 화곡동,341-21,341,21,라온빌(341-21),29.58,19.48,202310,28,"22,400",6,-,-,2017,강서로12길 29-15,-,중개거래,서울 강서구,-
9358,서울특별시 강서구 화곡동,355-41,355,41,다인하우스,23.29,14.24,202310,28,"26,000",4,-,-,2022,월정로24길 16-3,-,직거래,-,-
9359,서울특별시 강서구 화곡동,359-9,359,9,유림아트밀,49.82,29.9,202310,29,"17,000",1,-,-,2003,월정로28길 28-16,-,중개거래,서울 강서구,-
9360,서울특별시 강서구 화곡동,451-15,451,15,다솜,42.94,27.09,202310,30,"26,000",5,-,-,2012,곰달래로33길 43,-,중개거래,서울 강서구 서울 양천구,-
9361,서울특별시 강서구 화곡동,77-20,77,20,복지빌리지,34.41,14.82,202310,30,"14,100",1,-,-,1994,화곡로43가길 79,-,직거래,-,-
9362,서울특별시 강서구 화곡동,56-507,56,507,이레빌라(56-507),45,26.43,202310,30,"13,000",1,-,-,1991,초록마을로12길 5,20231108,직거래,-,-
9363,서울특별시 강서구 화곡동,424-69,424,69,감성빌,25.22,14.94,202310,30,"21,300",3,-,-,2016,곰달래로17길 15,-,중개거래,서울 성북구,-
9364,서울특별시 강서구 화곡동,1018-21,1018,21,스페이스빌(1018-21),36.48,19.98,202310,30,"21,500",4,-,-,2012,강서로37길 60,-,중개거래,서울 강서구,-
9365,서울특별시 강서구 화곡동,807-13,807,13,CM그랜드빌,38.1,19.6,202310,30,"15,900",5,-,-,2011,곰달래로57길 63-21,-,중개거래,서울 강서구,-
9366,서울특별시 강서구 화곡동,455-9,455,9,성우하이츠B,53.06,23.314,202310,30,"17,500",3,-,-,2001,곰달래로31마길 28-5,-,직거래,-,-
9367,서울특별시 강서구 화곡동,1120-11,1120,11,(1120-11),38.71,26.32,202310,31,"12,000",-1,-,-,1986,화곡로58길 22-17,20240304,중개거래,서울 양천구,-
9368,서울특별시 강서구 화곡동,56-455,56,455,정우빌라,40.87,22.78,202310,31,"9,700",-1,-,-,1997,초록마을로18길 25-15,20231031,중개거래,서울 강서구,-
9369,서울특별시 강서구 화곡동,56-455,56,455,정우빌라,40.87,22.78,202310,31,"9,700",-1,-,-,1997,초록마을로18길 25-15,-,중개거래,서울 강서구,-
9370,서울특별시 강서구 화곡동,362-131,362,131,태영아트빌(362-131),37.82,22.09,202310,31,"14,000",2,-,-,2002,가로공원로78가길 26,-,중개거래,서울 강서구,-
9371,서울특별시 강서구 화곡동,962-3,962,3,동양하우징B동,29.52,19.83,202310,31,"22,000",4,-,-,2017,까치산로18다길 23,-,중개거래,서울 강서구,-
9372,서울특별시 강서구 화곡동,102-185,102,185,드림빌(102-185),24.29,11.7505,202310,31,"10,800",2,-,-,2002,까치산로4다길 43,-,중개거래,서울 강서구,-
9373,서울특별시 강서구 화곡동,475-19,475,19,그레이스빌,27.73,21.2824,202310,31,"36,800",3,-,-,2022,등촌로13자길 39-17,-,직거래,-,-
9374,서울특별시 강서구 화곡동,963-23,963,23,화인하우스(963-23),22.44,14.82,202310,31,"8,900",3,-,-,1993,까치산로18길 17-12,20240122,중개거래,서울 강서구,-
9375,서울특별시 강서구 화곡동,963-23,963,23,화인하우스(963-23),22.44,14.82,202310,31,"8,900",2,-,-,1993,까치산로18길 17-12,-,중개거래,서울 강서구,-
9376,서울특별시 강서구 화곡동,816-4,816,4,성진파크맨션,64.61,35.72,202310,31,"20,000",3,-,-,1997,등촌로13라길 12,-,중개거래,경기 부천시,-
9377,서울특별시 강서구 화곡동,155-18,155,18,수정빌라나동,31.86,23.14,202310,31,"12,000",1,-,-,1986,강서로18바길 10,-,직거래,-,-
9378,서울특별시 강서구 화곡동,963-23,963,23,화인하우스(963-23),22.44,14.82,202310,31,"8,900",3,-,-,1993,까치산로18길 17-12,-,중개거래,서울 강서구,-
9379,서울특별시 강서구 화곡동,157-21,157,21,에스케이파크리움(157-21),29.39,18.12,202311,1,"27,500",4,-,-,2020,곰달래로27길 74,-,직거래,-,-
9380,서울특별시 강서구 화곡동,51-16,51,16,쉐라톤빌리지,39.51,22.21,202311,1,"11,000",-1,-,-,1994,초록마을로9길 5,-,중개거래,서울 강서구,-
9381,서울특별시 강서구 화곡동,424-36,424,36,우현펠리스,43.66,26.06,202311,1,"30,000",5,-,-,2018,곰달래로17길 34,-,중개거래,서울 강서구,-
9382,서울특별시 강서구 화곡동,56-215,56,215,태성빌라(56-215),36.9,22.77,202311,1,"5,500",-1,-,-,1993,초록마을로26길 35-4,-,직거래,-,-
9383,서울특별시 강서구 화곡동,56-215,56,215,태성빌라(56-215),35.34,21.8,202311,1,"4,000",-1,-,-,1993,초록마을로26길 35-4,-,직거래,-,-
9384,서울특별시 강서구 화곡동,56-215,56,215,태성빌라(56-215),35.34,21.8,202311,1,"6,500",1,-,-,1993,초록마을로26길 35-4,-,직거래,-,-
9385,서울특별시 강서구 화곡동,56-215,56,215,태성빌라(56-215),36.9,22.77,202311,1,"7,000",2,-,-,1993,초록마을로26길 35-4,-,직거래,-,-
9386,서울특별시 강서구 화곡동,56-215,56,215,태성빌라(56-215),38.34,23.66,202311,1,"6,000",3,-,-,1993,초록마을로26길 35-4,-,직거래,-,-
9387,서울특별시 강서구 화곡동,95-21,95,21,성원하이츠,37.5,17.58,202311,1,"12,000",4,-,-,1994,화곡로39길 26,-,중개거래,서울 강서구,-
9388,서울특별시 강서구 화곡동,834-4,834,4,명가하우스,29.49,18.88,202311,1,"18,000",3,-,-,2016,곰달래로43길 10-5,20231129,직거래,-,-
9389,서울특별시 강서구 화곡동,834-4,834,4,명가하우스,29.49,18.88,202311,1,"18,000",3,-,-,2016,곰달래로43길 10-5,-,직거래,-,-
9390,서울특별시 강서구 화곡동,1033-15,1033,15,(1033-15),57.17,26.29,202311,2,"28,700",3,-,-,1996,강서로35길 26,-,중개거래,서울 강서구,-
9391,서울특별시 강서구 화곡동,372-75,372,75,삼성쉐르빌,29.93,18.9,202311,2,"19,150",4,-,-,2016,가로공원로 178-9,-,중개거래,서울 강서구,-
9392,서울특별시 강서구 화곡동,1071-7,1071,7,와이앤비,28.38,16.99,202311,2,"23,500",2,-,-,2017,화곡로14길 11-10,-,중개거래,서울 강서구,-
9393,서울특별시 강서구 화곡동,460-6,460,6,골드스카이,48.69,37.899,202311,2,"25,500",4,-,-,2019,곰달래로35길 104-3,-,중개거래,서울 강서구,-
9394,서울특별시 강서구 화곡동,56-413,56,413,우성빌라C동(56-413),40.68,19.74,202311,2,"14,000",2,-,-,2001,초록마을로26길 35-3,-,중개거래,서울 강서구,-
9395,서울특별시 강서구 화곡동,102-130,102,130,(102-130),61.38,36.34,202311,3,"18,800",3,-,-,1997,강서로24길 47,-,중개거래,서울 강서구,-
9396,서울특별시 강서구 화곡동,346-74,346,74,리빙하우스,27.75,18,202311,3,"20,000",4,-,-,2016,곰달래로19나길 21-21,-,중개거래,서울 강서구,-
9397,서울특별시 강서구 화곡동,57-23,57,23,현대빌라나동(57-23),61.07,29.38,202311,3,"21,500",1,-,-,2000,초록마을로8길 52,-,중개거래,서울 강서구,-
9398,서울특별시 강서구 화곡동,355-37,355,37,수아트빌,29.9,18.17,202311,3,"21,000",4,-,-,2015,월정로24길 16-10,-,중개거래,서울 강서구,-
9399,서울특별시 강서구 화곡동,105-25,105,25,쌍용빌라A동,34.23,17.04,202311,3,"12,950",4,-,-,2002,강서로26길 35-22,-,중개거래,서울 강서구 서울 마포구,-
9400,서울특별시 강서구 화곡동,164-15,164,15,아줄포레,29.94,19.23,202311,3,"29,000",5,-,-,2023,강서로18길 103,-,직거래,-,-
9401,서울특별시 강서구 화곡동,163-19,163,19,가온빌(163-19),27.39,17.79,202311,3,"15,900",4,-,-,2015,곰달래로31길 84-12,-,중개거래,서울 강서구,-
9402,서울특별시 강서구 화곡동,362-152,362,152,아데나팰리스,34.68,20.48,202311,4,"25,000",6,-,-,2016,월정로30나길 22,-,중개거래,서울 강서구,-
9403,서울특별시 강서구 화곡동,346-32,346,32,청산빌,47.67,24.05,202311,4,"20,000",4,-,-,2002,곰달래로19나길 43-5,-,중개거래,서울 강서구,-
9404,서울특별시 강서구 화곡동,372-55,372,55,우성빌라,38.49,19.78,202311,4,"16,000",1,-,-,1993,가로공원로72길 29,-,중개거래,서울 강서구,-
9405,서울특별시 강서구 화곡동,367-77,367,77,남성아트빌(367-77),29.76,18.68,202311,4,"19,800",2,-,-,2012,가로공원로88길 32,-,중개거래,서울 강서구,-
9406,서울특별시 강서구 화곡동,46-37,46,37,계명위너스(46-37),51.81,28.56,202311,5,"22,000",4,-,-,2008,까치산로14길 41-9,-,중개거래,서울 강서구 서울 영등포구,-
9407,서울특별시 강서구 화곡동,55-92,55,92,신양그린빌,44.32,33,202311,6,"19,400",2,-,-,2008,초록마을로12길 14,-,중개거래,서울 강서구,-
9408,서울특별시 강서구 화곡동,371-40,371,40,동도주택,57.42,29.51,202311,6,"14,500",-1,-,-,1996,월정로32길 55,-,중개거래,서울 강서구,-
9409,서울특별시 강서구 화곡동,956-27,956,27,기린아트빌라,41.92,21.77,202311,6,"17,800",2,-,-,1995,까치산로24길 9-42,-,중개거래,서울 강서구,-
9410,서울특별시 강서구 화곡동,330-21,330,21,백운인베스트빌6차,68.64,38.0372,202311,6,"29,800",2,-,-,2010,강서로18라길 30,-,중개거래,서울 강서구,-
9411,서울특별시 강서구 화곡동,408-4,408,4,상록빌라3차,59.52,44,202311,7,"15,800",2,-,-,1991,까치산로4길 98-79,-,중개거래,서울 강서구,-
9412,서울특별시 강서구 화곡동,362-21,362,21,쌍용빌라트(362-21)A동,29.5,14.51,202311,7,"17,000",4,-,-,2001,가로공원로78가길 35,20231120,중개거래,서울 강서구,-
9413,서울특별시 강서구 화곡동,157-21,157,21,에스케이파크리움(157-21),19.3,11.91,202311,7,"23,500",5,-,-,2020,곰달래로27길 74,-,직거래,-,-
9414,서울특별시 강서구 화곡동,1010-2,1010,2,SK파크리움,23.61,15.76,202311,7,"25,700",4,-,-,2019,강서로43길 47,-,직거래,-,-
9415,서울특별시 강서구 화곡동,362-21,362,21,쌍용빌라트(362-21)A동,29.5,14.51,202311,7,"17,000",4,-,-,2001,가로공원로78가길 35,-,중개거래,서울 강서구,-
9416,서울특별시 강서구 화곡동,56-447,56,447,명화타운(56-447),53.3,25.83,202311,7,"17,000",4,-,-,2005,까치산로4길 75-28,-,중개거래,서울 강서구,-
9417,서울특별시 강서구 화곡동,410-111,410,111,금성쉐르빌,38,22.29,202311,7,"13,500",2,-,-,2002,초록마을로32길 7-30,-,중개거래,서울 강서구,-
9418,서울특별시 강서구 화곡동,966-2,966,2,해풍빌라,46.56,24.23,202311,7,"12,500",3,-,-,1994,까치산로20길 14,-,중개거래,서울 강서구,-
9419,서울특별시 강서구 화곡동,423-14,423,14,남성아트빌(423-14),29.6,17.651,202311,8,"25,500",6,-,-,2014,곰달래로19길 18,-,중개거래,서울 강서구 서울 양천구,-
9420,서울특별시 강서구 화곡동,377-64,377,64,(377-64),37.17,29.14,202311,8,"6,500",-1,-,-,1986,가로공원로 183-46,-,중개거래,서울 강서구,-
9421,서울특별시 강서구 화곡동,56-463,56,463,(56-463),44.25,36.42,202311,8,"16,300",1,-,-,1990,초록마을로10길 40,-,중개거래,서울 강서구,-
9422,서울특별시 강서구 화곡동,351-30,351,30,우성,29.74,19.347,202311,8,"20,000",5,-,-,2016,가로공원로76가길 83-17,-,중개거래,서울 강서구,-
9423,서울특별시 강서구 화곡동,56-380,56,380,동화빌라(56-380),36.36,28.17,202311,8,"14,100",2,-,-,1990,초록마을로24길 15-14,-,중개거래,서울 강서구,-
9424,서울특별시 강서구 화곡동,56-323,56,323,화성빌라A동(56-323),34.17,15.99,202311,8,"8,700",-1,-,-,2001,초록마을로18길 7,-,중개거래,서울 강서구,-
9425,서울특별시 강서구 화곡동,807-3,807,3,소담밸리(807-3),41.47,26.0458,202311,8,"20,600",4,-,-,2013,곰달래로57길 55,-,중개거래,서울 영등포구,-
9426,서울특별시 강서구 화곡동,1068-11,1068,11,청구타운,24.79,12.02,202311,8,"12,000",4,-,-,1993,강서로33길 93-3,-,중개거래,서울 강서구,-
9427,서울특별시 강서구 화곡동,362-67,362,67,(362-67),41.1,27.983,202311,9,"15,000",1,-,-,1986,가로공원로78가길 53,-,중개거래,서울 강서구,-
9428,서울특별시 강서구 화곡동,996-16,996,16,세명파크빌(996-16),39.12,22.589,202311,9,"20,500",3,-,-,2011,화곡로55길 27,-,중개거래,서울 강서구,-
9429,서울특별시 강서구 화곡동,962-17,962,17,초원빌라,33.3,17.13,202311,9,"9,500",3,-,-,1994,까치산로18길 25-14,-,중개거래,서울 강서구,-
9430,서울특별시 강서구 화곡동,355-20,355,20,베아트리스,28.59,17.47,202311,9,"23,000",6,-,-,2017,곰달래로15가길 34-10,-,중개거래,서울 강서구,-
9431,서울특별시 강서구 화곡동,56-421,56,421,산일엠버스빌,41.72,24.15,202311,10,"14,800",5,-,-,2008,초록마을로26길 21-6,-,중개거래,서울 강서구,-
9432,서울특별시 강서구 화곡동,379-29,379,29,우성빌라(379-29),51.48,25.58,202311,10,"16,200",4,-,-,1993,화곡로24길 66-14,-,중개거래,서울 구로구,-
9433,서울특별시 강서구 화곡동,56-639,56,639,(56-639),59.86,26.87,202311,10,"19,900",3,-,-,2000,까치산로4길 75-14,-,중개거래,서울 강서구,-
9434,서울특별시 강서구 화곡동,24-35,24,35,빌라드다인,23.02,15.42,202311,10,"35,300",3,-,-,2023,화곡로42나길 30-5,-,직거래,-,-
9435,서울특별시 강서구 화곡동,425-41,425,41,삼미빌라,31.35,14.09,202311,10,"13,500",-1,-,-,2000,곰달래로19가길 11,-,중개거래,서울 강서구,-
9436,서울특별시 강서구 화곡동,835-1,835,1,경우하이츠맨션(835-1),59.8,27.52,202311,10,"23,900",2,-,-,2002,곰달래로47길 9,-,중개거래,서울 강서구,-
9437,서울특별시 강서구 화곡동,56-347,56,347,화성빌라(56-347),59.24,28.555,202311,10,"17,000",1,-,-,2002,초록마을로22길 8-12,-,중개거래,서울 강서구,-
9438,서울특별시 강서구 화곡동,29-230,29,230,우성파크맨션(29-230),64.3,64.16,202311,10,"23,200",3,-,-,1983,까치산로18길 61,-,중개거래,서울 강서구,-
9439,서울특별시 강서구 화곡동,367-3,367,3,에스엠파크빌101동102동,38.31,19.83,202311,11,"26,000",3,-,-,2016,가로공원로 220-1,-,중개거래,서울 강서구,-
9440,서울특별시 강서구 화곡동,105-30,105,30,영진빌라5차A동,58.17,23.995,202311,11,"27,200",2,-,-,2000,까치산로4나길 13-14,-,중개거래,서울 강서구,-
9441,서울특별시 강서구 화곡동,167-2,167,2,백합아트빌,43.9,23.383,202311,11,"16,200",3,-,-,2006,곰달래로35길 137,-,중개거래,서울 강서구,-
9442,서울특별시 강서구 화곡동,332-8,332,8,에코,44.53,26.78,202311,11,"24,500",3,-,-,2013,초록마을로 157-15,-,중개거래,서울 강서구,-
9443,서울특별시 강서구 화곡동,349-1,349,1,삼성골든빌,35.2,20.65,202311,11,"25,500",5,-,-,2014,강서로17가길 7-11,-,중개거래,서울 강서구,-
9444,서울특별시 강서구 화곡동,372-75,372,75,삼성쉐르빌,38.52,24.32,202311,11,"21,500",5,-,-,2016,가로공원로 178-9,-,중개거래,서울 강서구 서울 양천구,-
9445,서울특별시 강서구 화곡동,808-5,808,5,션밸리(808-5),45.15,26.74,202311,11,"30,000",4,-,-,2016,곰달래로57길 63-8,-,중개거래,서울 강서구,-
9446,서울특별시 강서구 화곡동,105-9,105,9,우성(105-9외),29.98,20.217,202311,11,"22,500",3,-,-,2015,까치산로4나길 8,-,중개거래,"경기 , 서울 강서구",-
9447,서울특별시 강서구 화곡동,102-65,102,65,제선주택18차,52.43,29.66,202311,12,"21,500",4,-,-,2008,강서로24길 69,-,중개거래,서울 강서구,-
9448,서울특별시 강서구 화곡동,1018-16,1018,16,드리움,22.03,13.7,202311,12,"34,000",6,-,-,2022,화곡로13길 90-24,-,직거래,-,-
9449,서울특별시 강서구 화곡동,1018-16,1018,16,드리움,29.01,18.03,202311,12,"39,900",5,-,-,2022,화곡로13길 90-24,-,직거래,-,-
9450,서울특별시 강서구 화곡동,772-37,772,37,하은데코빌,48.13,21.16,202311,13,"8,000",-1,-,-,2003,까치산로18길 50-21,-,중개거래,서울 강서구,-
9451,서울특별시 강서구 화곡동,105-128,105,128,엔에스파크빌,24.95,14.38,202311,13,"23,300",7,-,-,2019,까치산로2길 32,-,중개거래,서울 강서구 서울 영등포구,-
9452,서울특별시 강서구 화곡동,105-207,105,207,바로크빌,29.9,17.75,202311,13,"16,000",5,-,-,2014,강서로26길 46-2,-,중개거래,서울 강서구,-
9453,서울특별시 강서구 화곡동,961-14,961,14,덕수궁(961-14),68.65,65.22,202311,13,"30,000",3,-,-,2007,까치산로20길 29-7,-,중개거래,서울 강서구,-
9454,서울특별시 강서구 화곡동,Aug-83,83,8,푸른풍경채,24.39,18.09,202311,14,"17,500",5,-,-,2019,우현로 8-10,-,중개거래,서울 강서구,-
9455,서울특별시 강서구 화곡동,833-18,833,18,양지주택,57.32,23.86,202311,14,"19,500",4,-,-,2002,곰달래로45길 6,-,중개거래,서울 강서구,-
9456,서울특별시 강서구 화곡동,105-86,105,86,황제아이파크,52.02,32.13,202311,14,"20,000",2,-,-,2008,까치산로4가길 46-2,-,중개거래,서울 강서구,-
9457,서울특별시 강서구 화곡동,397-26,397,26,한성빌라,28.47,24.72,202311,14,"14,000",-1,-,-,1987,강서로18라길 6,-,중개거래,경기 고양덕양구 서울 강서구,-
9458,서울특별시 강서구 화곡동,504-133,504,133,(504-133),64.78,43.472,202311,15,"16,000",1,-,-,1986,등촌로13마길 11-24,-,직거래,-,-
9459,서울특별시 강서구 화곡동,504-180,504,180,국제아트빌,42.33,20.95,202311,15,"15,300",2,-,-,2002,등촌로13마길 5-28,-,직거래,-,-
9460,서울특별시 강서구 화곡동,56-478,56,478,화성빌라가동,31.9,17.58,202311,15,"14,900",4,-,-,2003,초록마을로14길 27,-,직거래,-,-
9461,서울특별시 강서구 화곡동,994-6,994,6,소담밸리,26.22,16.58,202311,15,"27,800",2,-,-,2021,화곡로53길 56-14,-,직거래,-,-
9462,서울특별시 강서구 화곡동,1084-30,1084,30,한강S-클래스(1084-30),52.74,23.64,202311,15,"20,800",5,-,-,2012,강서로31길 74,-,중개거래,서울 영등포구,-
9463,서울특별시 강서구 화곡동,504-52,504,52,우화그린(504-52),48.42,27.112,202311,16,"15,000",4,-,-,2008,등촌로13길 56,-,중개거래,서울 양천구,-
9464,서울특별시 강서구 화곡동,396-6,396,6,영수리버빌,66,30.71,202311,16,"25,000",1,-,-,2003,강서로18마길 18,-,중개거래,서울 강서구,-
9465,서울특별시 강서구 화곡동,56-325,56,325,화성빌라C동(56-325),46.53,20.88,202311,16,"14,200",3,-,-,2001,초록마을로18길 9-1,-,중개거래,서울 강서구,-
9466,서울특별시 강서구 화곡동,61-70,61,70,삼성로얄빌리지,61.86,29.89,202311,16,"26,200",2,-,-,2001,까치산로6길 43,-,중개거래,서울 강서구,-
9467,서울특별시 강서구 화곡동,355-41,355,41,다인하우스,27.21,16.64,202311,16,"30,300",2,-,-,2022,월정로24길 16-3,-,직거래,-,-
