NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
164,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,53.43,30.822,202301,10,"45,000",3,-,-,2022,긴고랑로29길 70,-,직거래,-,-
165,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,53.07,30.615,202301,10,"45,000",5,-,-,2022,긴고랑로29길 70,-,직거래,-,-
166,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,52.06,30.032,202301,10,"45,000",5,-,-,2022,긴고랑로29길 70,-,직거래,-,-
167,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,52.65,30.372,202301,10,"45,000",2,-,-,2022,긴고랑로29길 70,-,직거래,-,-
168,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,52.04,30.021,202301,10,"45,000",3,-,-,2022,긴고랑로29길 70,-,직거래,-,-
169,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,52.06,30.032,202301,10,"45,000",4,-,-,2022,긴고랑로29길 70,-,직거래,-,-
170,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,50.8,29.305,202301,10,"45,000",3,-,-,2022,긴고랑로29길 70,-,직거래,-,-
171,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,50.19,28.953,202301,10,"45,000",4,-,-,2022,긴고랑로29길 70,-,직거래,-,-
172,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,29.34,16.925,202301,10,"45,000",4,-,-,2022,긴고랑로29길 70,-,직거래,-,-
173,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,53.43,30.822,202301,10,"45,000",2,-,-,2022,긴고랑로29길 70,-,직거래,-,-
174,서울특별시 광진구 중곡동,12월 24일,24,12,the리치빌,29.93,17.266,202301,10,"45,000",4,-,-,2022,긴고랑로29길 70,-,직거래,-,-
175,서울특별시 광진구 중곡동,220-15,220,15,라펠리즈,56.73,33.06,202301,12,"48,000",2,-,-,2016,능동로51길 25-12,-,중개거래,서울 광진구,-
176,서울특별시 광진구 중곡동,287-14,287,14,보광아트빌라2동,66.87,41.03,202301,13,"15,000",-1,-,-,1995,용마산로36길 60,20230201,중개거래,서울 광진구,-
177,서울특별시 광진구 중곡동,287-14,287,14,보광아트빌라2동,66.87,41.03,202301,13,"15,000",-1,-,-,1995,용마산로36길 60,-,중개거래,서울 광진구,-
178,서울특별시 광진구 중곡동,289-9,289,9,리안빌(289-9),78.77,45.36,202301,14,"42,000",2,-,-,2011,용마산로32길 9,-,중개거래,서울 광진구,-
179,서울특별시 광진구 중곡동,132-20,132,20,성원그린빌,44.44,29.01,202301,14,"27,500",4,-,-,2002,용마산로1길 81,-,중개거래,서울 광진구,-
180,서울특별시 광진구 중곡동,Jul-83,83,7,공간행복(83-7),46.69,27.1,202301,16,"28,700",2,-,-,2012,영화사로1길 6,-,중개거래,서울 광진구,-
181,서울특별시 광진구 중곡동,159-15,159,15,용마산홈타운6차,17.9,32.67,202301,17,"36,000",4,-,-,2015,천호대로109길 48-5,-,중개거래,서울 광진구,-
182,서울특별시 광진구 중곡동,601-9,601,9,산솔하이츠빌5차,46.11,29.149,202301,18,"20,000",2,-,-,2003,용마산로36길 22-12,-,중개거래,서울 광진구,-
183,서울특별시 광진구 중곡동,235-29,235,29,누리마루,43.575,28.52,202301,18,"38,400",4,-,-,2016,동일로 388-1,-,직거래,-,-
184,서울특별시 광진구 중곡동,548-5,548,5,준하우스빌(548-5),32.215,16.27,202301,19,"19,000",5,-,-,2012,답십리로84길 7,-,중개거래,서울 광진구,-
185,서울특별시 광진구 중곡동,88-20,88,20,더하임,37.25,24.61,202211,14,"35,300",3,-,-,2022,영화사로 35-3,-,직거래,-,-
186,서울특별시 광진구 중곡동,88-20,88,20,더하임,40.38,26.67,202211,14,"38,650",4,-,-,2022,영화사로 35-3,-,직거래,-,-
187,서울특별시 광진구 중곡동,88-20,88,20,더하임,25.87,17.09,202211,14,"26,200",3,-,-,2022,영화사로 35-3,-,직거래,-,-
188,서울특별시 광진구 중곡동,88-20,88,20,더하임,36.26,23.96,202211,14,"34,400",3,-,-,2022,영화사로 35-3,-,직거래,-,-
189,서울특별시 광진구 중곡동,88-20,88,20,더하임,36.26,23.96,202211,14,"33,700",2,-,-,2022,영화사로 35-3,-,직거래,-,-
190,서울특별시 광진구 중곡동,88-20,88,20,더하임,29.66,19.6,202211,14,"29,600",5,-,-,2022,영화사로 35-3,-,직거래,-,-
191,서울특별시 광진구 중곡동,88-20,88,20,더하임,26.81,17.71,202211,14,"27,300",3,-,-,2022,영화사로 35-3,-,직거래,-,-
192,서울특별시 광진구 중곡동,88-20,88,20,더하임,39.4,26.03,202211,14,"37,750",4,-,-,2022,영화사로 35-3,-,직거래,-,-
193,서울특별시 광진구 중곡동,88-20,88,20,더하임,29.91,19.76,202211,14,"29,850",5,-,-,2022,영화사로 35-3,-,직거래,-,-
194,서울특별시 광진구 중곡동,88-20,88,20,더하임,25.87,17.09,202211,14,"25,700",2,-,-,2022,영화사로 35-3,-,직거래,-,-
195,서울특별시 광진구 중곡동,88-20,88,20,더하임,37.25,24.61,202211,14,"34,600",2,-,-,2022,영화사로 35-3,-,직거래,-,-
196,서울특별시 광진구 중곡동,Oct-68,68,10,동인하이츠빌,42.92,38.02,202301,19,"37,500",3,-,-,2016,용마산로8길 66,-,중개거래,서울 광진구,-
197,서울특별시 광진구 중곡동,113-1,113,1,현대빌라(113-1),54.17,23.23,202211,28,"28,000",2,-,-,1994,천호대로129길 47-9,-,중개거래,서울 광진구,-
198,서울특별시 광진구 중곡동,150-56,150,56,하이브빌,47.13,17.82,202211,29,"21,000",4,-,-,2011,용마산로14길 9-12,-,중개거래,서울 광진구,-
199,서울특별시 광진구 중곡동,73-23,73,23,주영빌라,61.17,25.82,202211,29,"26,000",4,-,-,2002,긴고랑로46길 16,-,중개거래,서울 광진구,-
200,서울특별시 광진구 중곡동,114-6,114,6,신한베스트빌(114-6),37.465,23.458,202212,1,"28,500",5,-,-,2012,자양로45길 43,-,중개거래,서울 광진구,-
201,서울특별시 광진구 중곡동,18-85,18,85,제일스위트,38.66,20.612,202212,2,"34,000",2,-,-,2015,용마산로22길 5-28,-,중개거래,서울 광진구,-
202,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,44.64,25.48,202212,9,"49,850",2,-,-,2022,영화사로 48,-,직거래,-,-
203,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,55.08,31.44,202212,9,"62,700",3,-,-,2022,영화사로 48,-,직거래,-,-
204,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,55.08,31.44,202212,9,"61,350",2,-,-,2022,영화사로 48,-,직거래,-,-
205,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,56.61,32.28,202212,9,"64,650",5,-,-,2022,영화사로 48,-,직거래,-,-
206,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,46.14,26.32,202212,9,"51,450",3,-,-,2022,영화사로 48,-,직거래,-,-
207,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,56.75,32.36,202212,9,"63,200",4,-,-,2022,영화사로 48,-,직거래,-,-
208,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,58.64,33.44,202212,9,"67,600",3,-,-,2022,영화사로 48,-,직거래,-,-
209,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,44.64,25.48,202212,9,"50,950",3,-,-,2022,영화사로 48,-,직거래,-,-
210,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,58.64,33.44,202212,9,"66,100",2,-,-,2022,영화사로 48,-,직거래,-,-
211,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,56.61,32.28,202212,9,"60,050",6,-,-,2022,영화사로 48,-,직거래,-,-
212,서울특별시 광진구 중곡동,88-20,88,20,더하임,26.81,17.71,202211,14,"26,750",2,-,-,2022,영화사로 35-3,-,직거래,-,-
213,서울특별시 광진구 중곡동,68-16,68,16,(68-16),38.24,25.45,202211,12,"21,000",2,-,-,2002,긴고랑로 145-4,-,중개거래,서울 광진구,-
214,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,46.14,26.32,202212,9,"50,350",2,-,-,2022,영화사로 48,-,직거래,-,-
215,서울특별시 광진구 중곡동,Mar-98,98,3,양지쉐르빌,58.29,33.24,202212,9,"64,950",6,-,-,2022,영화사로 48,-,직거래,-,-
216,서울특별시 광진구 중곡동,161-35,161,35,한솔아트,61.17,34.222,202211,6,"33,000",1,-,-,2002,긴고랑로16길 82,-,중개거래,서울 광진구,-
217,서울특별시 광진구 중곡동,88-20,88,20,더하임,26.81,17.71,202211,4,"26,750",2,-,-,2022,영화사로 35-3,20221118,직거래,-,-
218,서울특별시 광진구 중곡동,88-20,88,20,더하임,29.91,19.76,202211,4,"29,850",5,-,-,2022,영화사로 35-3,20221118,직거래,-,-
219,서울특별시 광진구 중곡동,88-20,88,20,더하임,39.4,26.03,202211,4,"37,750",4,-,-,2022,영화사로 35-3,20221118,직거래,-,-
220,서울특별시 광진구 중곡동,88-20,88,20,더하임,36.26,23.96,202211,4,"34,400",3,-,-,2022,영화사로 35-3,20221118,직거래,-,-
221,서울특별시 광진구 중곡동,88-20,88,20,더하임,25.87,17.09,202211,4,"26,200",3,-,-,2022,영화사로 35-3,20221118,직거래,-,-
222,서울특별시 광진구 중곡동,88-20,88,20,더하임,40.38,26.67,202211,4,"38,650",4,-,-,2022,영화사로 35-3,20221118,직거래,-,-
223,서울특별시 광진구 중곡동,88-20,88,20,더하임,37.25,24.61,202211,4,"35,300",3,-,-,2022,영화사로 35-3,20221118,직거래,-,-
224,서울특별시 광진구 중곡동,88-20,88,20,더하임,26.81,17.71,202211,4,"27,300",3,-,-,2022,영화사로 35-3,20221118,직거래,-,-
225,서울특별시 광진구 중곡동,73-103,73,103,삼성베스트빌22차,29.53,25.09,202205,16,"20,400",2,-,-,2013,긴고랑로46가길 24,-,중개거래,서울 광진구,-
226,서울특별시 광진구 중곡동,189-64,189,64,sky창조빌,59.81,28.12,202205,16,"31,500",4,-,-,2012,동일로76길 24-3,-,중개거래,서울 광진구,-
227,서울특별시 광진구 중곡동,Aug-73,73,8,청우빌,57.32,28.19,202205,16,"27,100",5,-,-,2002,긴고랑로46길 11,-,중개거래,서울 광진구,-
228,서울특별시 광진구 중곡동,53-22,53,22,월드빌,49.84,30.03,202205,19,"30,500",2,-,-,2004,능동로42길 69,-,중개거래,서울 광진구,-
229,서울특별시 광진구 중곡동,141-3,141,3,용아파트빌,63.89,30.4,202205,20,"24,000",5,-,-,2001,천호대로111길 51,-,직거래,-,-
230,서울특별시 광진구 중곡동,94-34,94,34,(94-34),68.53,37.98,202205,21,"39,500",3,-,-,1996,자양로43길 80,20220603,직거래,-,-
231,서울특별시 광진구 중곡동,94-34,94,34,(94-34),68.53,37.98,202205,21,"39,500",3,-,-,1996,자양로43길 80,-,직거래,-,-
232,서울특별시 광진구 중곡동,43-19,43,19,로얄그린빌A동,27.17,19.323,202205,21,"28,000",5,-,-,2014,능동로44길 23,-,중개거래,서울 광진구,-
233,서울특별시 광진구 중곡동,602-1,602,1,송원빌라(602-1),47.11,19.54,202205,23,"18,500",3,-,-,1994,용마산로36길 18,-,중개거래,서울 광진구,-
234,서울특별시 광진구 중곡동,102-34,102,34,선영빌리지,57.28,34.588,202205,23,"33,000",2,-,-,2003,영화사로3나길 25,-,중개거래,서울 광진구,-
235,서울특별시 광진구 중곡동,150-267,150,267,본클라쎄,36.68,37.0046,202205,25,"39,000",6,-,-,2018,긴고랑로26길 25-6,-,직거래,-,-
236,서울특별시 광진구 중곡동,150-267,150,267,본클라쎄,59.97,34.7955,202205,25,"49,000",2,-,-,2018,긴고랑로26길 25-6,-,직거래,-,-
237,서울특별시 광진구 중곡동,150-267,150,267,본클라쎄,59.97,34.7955,202205,25,"49,000",3,-,-,2018,긴고랑로26길 25-6,-,직거래,-,-
238,서울특별시 광진구 중곡동,294-11,294,11,송원빌라트,45.57,29,202205,25,"26,700",4,-,-,2011,용마산로30길 43-9,-,중개거래,서울 광진구,-
239,서울특별시 광진구 중곡동,107-106,107,106,세원그린빌,43.73,36.6929,202205,25,"37,000",2,-,-,2015,영화사로3가길 30,-,중개거래,서울 광진구,-
240,서울특별시 광진구 중곡동,18-85,18,85,제일스위트,29.04,22.568,202205,25,"37,500",4,-,-,2015,용마산로22길 5-28,-,중개거래,서울 중랑구,-
241,서울특별시 광진구 중곡동,127-31,127,31,주원그린빌,49.36,32.5654,202205,27,"34,000",4,-,-,2015,천호대로123길 61,-,직거래,-,-
242,서울특별시 광진구 중곡동,Jan-85,85,1,드림빌(85-1),26.305,22.76,202205,29,"25,000",2,-,-,2015,영화사로3길 32,-,중개거래,서울 광진구,-
243,서울특별시 광진구 중곡동,149-10,149,10,광성하이츠빌라,64.45,36.5,202205,30,"19,200",1,-,-,2002,긴고랑로25길 12,-,중개거래,서울 광진구,-
244,서울특별시 광진구 중곡동,18-33,18,33,한강S클래스,35.52,26.4289,202205,30,"32,300",3,-,-,2015,용마산로26길 16-3,-,중개거래,서울 광진구,-
245,서울특별시 광진구 중곡동,199-20,199,20,지은아트빌(199-20),57.83,38.692,202205,30,"59,000",3,-,-,2021,면목로16길 3,-,직거래,-,-
246,서울특별시 광진구 중곡동,53-13,53,13,동원빌라,49.08,26.696,202205,31,"34,000",2,-,-,2002,능동로42길 65,20220723,중개거래,서울 광진구,-
247,서울특별시 광진구 중곡동,76-35,76,35,미도빌라트,44.06,19.86,202206,2,"12,900",-1,-,-,1997,긴고랑로38길 29,-,중개거래,서울 광진구,-
248,서울특별시 광진구 중곡동,231-3,231,3,경동연립,77.35,52.49,202206,4,"50,000",1,-,-,1991,면목로 125,-,중개거래,서울 광진구,-
249,서울특별시 광진구 중곡동,121-45,121,45,테미하우스(121-45),29.59,19.85,202206,4,"36,700",5,-,-,2016,천호대로119길 34,-,직거래,-,-
250,서울특별시 광진구 중곡동,130-8,130,8,영진하이츠빌,79.07,44.07,202206,6,"46,500",4,-,-,2001,용마산로1길 64,-,중개거래,서울 광진구,-
251,서울특별시 광진구 중곡동,150-113,150,113,동인주택(150-113),56.3,32.4,202206,7,"33,000",2,-,-,2012,긴고랑로31길 40,-,중개거래,서울 광진구,-
252,서울특별시 광진구 중곡동,599-2,599,2,현대그린타운,62.9,28.4,202206,10,"14,300",-1,-,-,1997,용마산로36길 38,-,중개거래,서울 중랑구,-
253,서울특별시 광진구 중곡동,149-22,149,22,한마음빌라,48.8,21.06,202206,11,"22,000",3,-,-,1993,긴고랑로29길 27,-,중개거래,서울 광진구,-
254,서울특별시 광진구 중곡동,143-79,143,79,젤존타운,43.4,33.4,202206,11,"27,000",3,-,-,2012,용마산로8마길 23,-,중개거래,서울 광진구,-
255,서울특별시 광진구 중곡동,296-34,296,34,296-34,43.06,34.914,202206,13,"38,500",4,-,-,2019,용마산로28가길 10-11,-,중개거래,서울 광진구,-
256,서울특별시 광진구 중곡동,540-4,540,4,베스트빌(540-4),19.22,14.22,202206,14,"11,800",5,-,-,2011,용마산로33길 14,-,중개거래,서울 중랑구,-
257,서울특별시 광진구 중곡동,234-24,234,24,한슬하우스2차,44.77,26.92,202206,15,"26,000",5,-,-,2011,긴고랑로3길 17,-,중개거래,서울 광진구,-
258,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,57.7,34.7106,202206,16,"61,400",3,-,-,2022,동일로70길 38,-,직거래,-,-
259,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"63,000",2,-,-,2022,동일로70길 40,-,직거래,-,-
260,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"64,400",3,-,-,2022,동일로70길 40,-,직거래,-,-
261,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,57.24,34.4339,202206,16,"51,250",5,-,-,2022,동일로70길 38,-,직거래,-,-
262,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,53.26,32.0397,202206,16,"57,300",4,-,-,2022,동일로70길 40,-,직거래,-,-
263,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"64,400",5,-,-,2022,동일로70길 40,-,직거래,-,-
264,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,40.01,24.0688,202206,16,"40,050",2,-,-,2022,동일로70길 38,-,직거래,-,-
265,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,48.34,29.0799,202206,16,"52,550",5,-,-,2022,동일로70길 40,-,직거래,-,-
266,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"64,400",3,-,-,2022,동일로70길 40,-,직거래,-,-
267,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,57.7,34.7106,202206,16,"60,050",2,-,-,2022,동일로70길 38,-,직거래,-,-
268,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"64,400",4,-,-,2022,동일로70길 40,-,직거래,-,-
269,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,51.06,30.7162,202206,16,"50,500",2,-,-,2022,동일로70길 38,-,직거래,-,-
270,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,74.06,44.5523,202206,16,"65,300",4,-,-,2022,동일로70길 38,-,직거래,-,-
271,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,66.19,39.8179,202206,16,"63,900",4,-,-,2022,동일로70길 38,-,직거래,-,-
272,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,56.38,33.9165,202206,16,"55,100",5,-,-,2022,동일로70길 38,-,직거래,-,-
273,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,51.06,30.7162,202206,16,"51,900",3,-,-,2022,동일로70길 38,-,직거래,-,-
274,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,40.01,24.0688,202206,16,"41,150",3,-,-,2022,동일로70길 38,-,직거래,-,-
275,서울특별시 광진구 중곡동,239-9,239,9,인화빌3,59.89,36.0281,202206,16,"63,000",2,-,-,2022,동일로70길 40,-,직거래,-,-
276,서울특별시 광진구 중곡동,253-4,253,4,현대빌라(253-4),112.02,75.42,202206,16,"50,000",3,-,-,1989,긴고랑로2길 35,-,중개거래,서울 광진구,-
277,서울특별시 광진구 중곡동,Dec-88,88,12,동서화운트빌(88-12),36.45,23.14,202206,16,"26,000",3,-,-,2010,긴고랑로36길 50,-,중개거래,서울 광진구,-
278,서울특별시 광진구 중곡동,24-16,24,16,휴앤하우스동암,70.38,36.566,202206,18,"38,000",5,-,-,2004,긴고랑로29길 54,-,중개거래,서울 광진구,-
279,서울특별시 광진구 중곡동,104-2,104,2,스카이홈(104-2),45.74,22.103,202206,20,"24,000",2,-,-,2002,영화사로9가길 42,-,중개거래,서울 광진구,-
280,서울특별시 광진구 중곡동,147-23,147,23,월드하우스,39.7,26.5,202206,21,"27,300",2,-,-,2012,용마산로8나길 1,-,중개거래,-,-
281,서울특별시 광진구 중곡동,242-22,242,22,에이블,25.93,17.62,202206,21,"39,900",5,-,-,2022,긴고랑로14길 24,-,직거래,-,-
282,서울특별시 광진구 중곡동,242-22,242,22,에이블,27.7,17.53,202206,21,"38,300",3,-,-,2022,긴고랑로14길 24,-,직거래,-,-
283,서울특별시 광진구 중곡동,30-45,30,45,선우빌라트,58.25,32.43,202206,22,"22,000",1,-,-,2002,능동로50길 31-9,20220627,직거래,-,-
