NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
1414,서울특별시 강북구 미아동,7**,다가구,8m미만,105.83,66,202212,24,"26,000",-,-,2001,솔매로17길,-,중개거래,서울 강북구
1415,서울특별시 강북구 미아동,7**,단독,12m미만,172.17,129,202212,26,"45,000",-,-,1989,솔샘로47길,-,직거래,-
1416,서울특별시 강북구 미아동,4**,단독,12m미만,199.84,155,202301,4,"140,000",-,-,1973,솔샘로68길,-,직거래,-
1417,서울특별시 강북구 미아동,7**,단독,25m미만,126.28,99,202301,4,"85,000",-,-,1973,솔샘로,-,중개거래,서울 동대문구
1418,서울특별시 강북구 미아동,1**,단독,8m미만,99.86,101.2,202301,5,"93,000",-,-,1976,솔매로,20230925,중개거래,서울 강북구
1419,서울특별시 강북구 미아동,5*,다가구,8m미만,142.68,89,202301,10,"63,500",-,-,1998,도봉로10나길,-,중개거래,서울 강북구
1420,서울특별시 강북구 미아동,3**,단독,12m미만,277.5,121.7,202301,12,"75,000",-,-,1993,도봉로41길,-,중개거래,서울 강북구
1421,서울특별시 강북구 미아동,7**,다가구,8m미만,180.54,121,202301,20,"47,500",-,-,1983,솔샘로47나길,-,중개거래,서울 강북구
1422,서울특별시 강북구 미아동,7**,단독,8m미만,204.72,145,202301,31,"103,000",-,-,1983,삼양로39길,20230225,중개거래,서울 강북구
1423,서울특별시 강북구 미아동,7**,단독,8m미만,205.25,133,202302,14,"41,000",-,-,1988,삼양로57가길,-,중개거래,서울 강북구
1424,서울특별시 강북구 미아동,1**,단독,8m미만,199.29,103.5,202302,17,"82,000",-,-,1993,도봉로78길,20230307,중개거래,서울 강북구
1425,서울특별시 강북구 미아동,1**,단독,8m미만,199.29,103.5,202302,17,"81,500",-,-,1993,도봉로78길,-,중개거래,서울 강북구
1426,서울특별시 강북구 미아동,1**,단독,8m미만,147.99,87.6,202302,22,"44,700",-,-,1992,솔매로50가길,-,중개거래,서울 강북구
1427,서울특별시 강북구 미아동,4**,단독,8m미만,163,212,202302,25,"90,000",-,-,1974,솔샘로60길,-,중개거래,서울 서초구
1428,서울특별시 강북구 미아동,1***,다가구,,118.62,132,202303,8,"101,500",-,-,1985,삼양로14길,20240227,중개거래,서울 성북구
1429,서울특별시 강북구 미아동,7**,단독,8m미만,131.24,135.3,202303,9,"83,000",-,-,1982,솔매로17길,-,중개거래,서울 성북구
1430,서울특별시 강북구 미아동,3**,단독,12m미만,132.7,73.1,202303,19,"51,000",-,-,1970,도봉로41길,-,중개거래,서울 강북구
1431,서울특별시 강북구 미아동,4**,단독,8m미만,33.06,106,202303,20,"31,000",-,-,1972,솔샘로60나길,-,중개거래,경기 시흥시
1432,서울특별시 강북구 미아동,3**,단독,8m미만,186.78,171.9,202303,22,"93,600",-,-,1973,솔샘로,-,중개거래,서울 강북구
1433,서울특별시 강북구 미아동,7**,단독,8m미만,99.6,109,202303,23,"25,500",-,-,1996,삼양로59가길,-,직거래,-
1434,서울특별시 강북구 미아동,7**,단독,8m미만,130.51,76,202304,13,"27,800",-,-,2006,솔매로,-,중개거래,서울 강북구
1435,서울특별시 강북구 미아동,3**,단독,12m미만,131.04,89.3,202305,9,"116,000",-,-,2001,솔매로46길,-,직거래,-
1436,서울특별시 강북구 미아동,7**,다가구,8m미만,273.98,158,202305,9,"57,000",-,-,1996,인수봉로20길,-,중개거래,서울 강북구
1437,서울특별시 강북구 미아동,6**,단독,12m미만,208.19,102,202305,11,"95,000",-,-,1994,삼양로20길,-,중개거래,서울 강북구
1438,서울특별시 강북구 번동,4**,다가구,12m미만,241.56,76,202206,21,"56,700",-,-,1993,한천로124길,-,중개거래,서울 강북구
1439,서울특별시 강북구 번동,4**,다가구,8m미만,149.24,102.1,202206,24,"42,000",-,-,1993,한천로130길,-,중개거래,서울 강북구
1440,서울특별시 강북구 번동,4**,단독,8m미만,63.6,91.2,202206,28,"53,000",-,-,1976,한천로118길,-,중개거래,서울 강북구
1441,서울특별시 강북구 번동,4**,다가구,8m미만,119.88,73.7,202207,4,"39,500",-,-,1996,한천로134길,-,중개거래,서울 강북구
1442,서울특별시 강북구 번동,4**,다가구,8m미만,147.64,92.9,202301,17,"40,000",-,-,1993,한천로124가길,-,중개거래,서울 강북구
1443,서울특별시 강북구 번동,4**,다가구,8m미만,145.53,94.5,202302,6,"35,000",-,-,1993,도봉로96길,-,직거래,-
1444,서울특별시 강북구 번동,4**,단독,8m미만,83.21,116.4,202302,23,"15,000",-,-,1976,덕릉로40나길,-,직거래,-
1445,서울특별시 강북구 번동,4**,다가구,8m미만,159.54,101.2,202303,3,"40,000",-,-,1993,한천로130길,-,직거래,-
1446,서울특별시 강북구 번동,4**,단독,8m미만,149.8,96.2,202304,9,"45,100",-,-,1992,오패산로,-,중개거래,서울 강북구
1447,서울특별시 강북구 번동,4**,단독,8m미만,172.2,108.4,202304,26,"55,000",-,-,1993,덕릉로,20230829,중개거래,서울 강북구
1448,서울특별시 강북구 번동,4**,단독,25m이상,94.11,113.1,202305,4,"86,000",-,-,1971,덕릉로,-,직거래,-
1449,서울특별시 강북구 수유동,2*,다가구,8m미만,199.32,128.6,202205,20,"92,000",-,-,1994,노해로11길,-,중개거래,서울 강북구
1450,서울특별시 강북구 수유동,2*,다가구,8m미만,222.38,122.3,202205,20,"118,500",-,-,1993,노해로11길,-,중개거래,서울 강북구
1451,서울특별시 강북구 수유동,4*,단독,8m미만,181.71,95.2,202205,21,"143,000",-,-,1987,덕릉로23길,-,중개거래,서울 강북구 서울 광진구 서울 중랑구
1452,서울특별시 강북구 수유동,2*,단독,8m미만,198.93,130.9,202205,21,"69,700",-,-,1987,노해로9길,-,중개거래,서울 강북구
1453,서울특별시 강북구 수유동,4*,단독,8m미만,364.84,153.7,202205,21,"260,000",-,-,1987,도봉로81길,-,중개거래,서울 강북구 서울 광진구 서울 중랑구
1454,서울특별시 강북구 수유동,4*,단독,8m미만,186.33,96.5,202205,21,"110,000",-,-,1991,도봉로81길,-,중개거래,서울 강북구 서울 광진구 서울 중랑구
1455,서울특별시 강북구 수유동,2**,다가구,8m미만,401.53,453,202205,25,"300,000",-,-,1987,인수봉로84길,20220930,중개거래,서울 강북구
1456,서울특별시 강북구 수유동,4**,단독,8m미만,155.37,132,202205,28,"73,000",-,-,1977,삼양로,-,중개거래,서울 강북구
1457,서울특별시 강북구 수유동,1**,단독,8m미만,49.88,155,202205,30,"118,100",-,-,2020,노해로13길,-,중개거래,서울 종로구
1458,서울특별시 강북구 수유동,1**,단독,8m미만,134.44,111.7,202205,31,"86,300",-,-,1970,도봉로95길,-,중개거래,서울 서초구 서울 송파구
1459,서울특별시 강북구 수유동,4**,단독,8m미만,197.64,156,202206,2,"110,000",-,-,1987,덕릉로,-,중개거래,서울 강북구
1460,서울특별시 강북구 수유동,4**,단독,8m미만,194.52,160,202206,2,"120,000",-,-,1988,덕릉로,-,중개거래,서울 강북구
1461,서울특별시 강북구 수유동,4*,다가구,8m미만,289.71,125.6,202206,4,"107,000",-,-,1993,도봉로81길,-,중개거래,서울 강북구
1462,서울특별시 강북구 수유동,2*,단독,12m미만,204.12,141.2,202206,13,"125,000",-,-,1985,노해로11길,-,중개거래,서울 강북구
1463,서울특별시 강북구 수유동,4**,단독,8m미만,197.28,204,202206,16,"108,000",-,-,1983,삼양로81길,-,중개거래,서울 강북구
1464,서울특별시 강북구 수유동,5**,다가구,8m미만,181.14,101,202206,20,"40,800",-,-,1992,인수봉로,-,중개거래,서울 강북구
1465,서울특별시 강북구 수유동,2**,단독,12m미만,296.08,367,202206,30,"220,000",-,-,1984,노해로23길,-,중개거래,서울 강북구
1466,서울특별시 강북구 수유동,3**,다가구,8m미만,138.33,90,202207,1,"40,700",-,-,1995,삼양로117길,-,중개거래,서울 강북구
1467,서울특별시 강북구 수유동,4**,다가구,8m미만,145.08,86,202207,19,"57,000",-,-,1993,삼양로73가길,-,중개거래,서울 강북구
1468,서울특별시 강북구 수유동,4**,단독,8m미만,152.1,109,202207,22,"46,000",-,-,1994,삼양로71길,-,중개거래,서울 강북구
1469,서울특별시 강북구 수유동,5**,단독,8m미만,33.42,50,202207,25,"18,000",-,-,1969,인수봉로79나길,-,중개거래,서울 성북구
1470,서울특별시 강북구 수유동,1**,다가구,8m미만,322.58,162,202207,30,"171,000",-,-,2018,수유로17길,-,중개거래,서울 강북구
1471,서울특별시 강북구 수유동,4**,다가구,8m미만,186.63,293.5,202208,2,"100,000",-,-,1990,삼양로73가길,-,중개거래,서울 강북구
1472,서울특별시 강북구 수유동,5*,단독,8m미만,66.05,101.2,202208,6,"55,000",-,-,1970,삼양로80길,-,중개거래,서울 강북구
1473,서울특별시 강북구 수유동,4**,다가구,12m미만,219.66,88,202209,20,"61,000",-,-,1993,삼양로77길,-,중개거래,서울 강북구
1474,서울특별시 강북구 수유동,2**,다가구,8m미만,401.53,453,202209,30,"300,000",-,-,1987,인수봉로84길,-,중개거래,서울 강북구
1475,서울특별시 강북구 수유동,5*,단독,8m미만,136.49,123,202210,11,"100,000",-,-,1975,삼양로80길,-,중개거래,서울 강북구
1476,서울특별시 강북구 수유동,4**,다가구,8m미만,71.24,109,202210,11,"44,500",-,-,1971,삼양로71길,-,중개거래,서울 강북구
1477,서울특별시 강북구 수유동,4**,단독,8m미만,52.66,83,202210,11,"21,500",-,-,1971,삼양로71길,-,중개거래,서울 강북구
1478,서울특별시 강북구 수유동,4**,다가구,8m미만,166.21,112,202210,14,"75,000",-,-,1990,삼양로71길,-,중개거래,서울 성북구
1479,서울특별시 강북구 수유동,4**,단독,8m미만,127.12,112,202210,14,"45,000",-,-,1971,삼양로71길,-,중개거래,서울 성북구
1480,서울특별시 강북구 수유동,2**,단독,8m미만,73.78,119,202210,19,"54,300",-,-,1972,삼양로124길,-,중개거래,서울 강북구
1481,서울특별시 강북구 수유동,5*,단독,8m미만,66.61,84.6,202210,25,"35,000",-,-,1970,삼양로80길,-,중개거래,서울 강북구
1482,서울특별시 강북구 수유동,3**,단독,8m미만,649.02,249,202210,29,"205,000",-,-,1991,삼양로122길,20221228,중개거래,서울 강북구
1483,서울특별시 강북구 수유동,5**,단독,8m미만,35.44,60,202211,30,"17,000",-,-,1969,인수봉로72길,-,직거래,-
1484,서울특별시 강북구 수유동,5*,다가구,8m미만,111.87,69.8,202212,2,"27,000",-,-,1994,수유로12가길,20230609,중개거래,서울 강북구
1485,서울특별시 강북구 수유동,1**,다가구,8m미만,320.67,169.9,202212,22,"115,000",-,-,1993,한천로139나길,-,중개거래,서울 강북구
1486,서울특별시 강북구 수유동,4**,단독,8m미만,259.95,201,202301,3,"145,000",-,-,1987,덕릉로,-,중개거래,서울 성북구
1487,서울특별시 강북구 수유동,5**,단독,8m미만,69.99,102,202301,8,"36,000",-,-,1971,인수봉로77길,-,중개거래,서울 강북구
1488,서울특별시 강북구 수유동,4**,다가구,8m미만,169.72,118,202301,13,"45,000",-,-,1996,인수봉로42길,-,중개거래,서울 강북구
1489,서울특별시 강북구 수유동,5*,단독,8m미만,56.2,83,202301,19,"33,500",-,-,1970,삼양로76길,-,중개거래,서울 강북구
1490,서울특별시 강북구 수유동,5*,단독,8m미만,64.89,93.2,202302,11,"38,000",-,-,1971,삼양로80가길,-,중개거래,서울 강북구
1491,서울특별시 강북구 수유동,4**,단독,8m미만,107.6,72,202302,20,"62,000",-,-,2021,인수봉로23길,-,중개거래,서울 도봉구
1492,서울특별시 강북구 수유동,*,단독,8m미만,51.93,87.3,202303,3,"55,500",-,-,1970,수유로21길,-,중개거래,서울 강북구
1493,서울특별시 강북구 수유동,6**,단독,25m이상,79.35,107,202303,15,"55,000",-,-,1971,노해로,-,중개거래,서울 강북구
1494,서울특별시 강북구 수유동,4**,다가구,8m미만,183.93,72,202303,22,"29,900",-,-,2007,인수봉로23길,-,중개거래,서울 강북구
1495,서울특별시 강북구 수유동,3**,다가구,8m미만,289.35,159,202303,24,"155,000",-,-,2021,삼양로111길,-,직거래,-
1496,서울특별시 강북구 수유동,5**,단독,8m미만,163.7,498,202303,24,"155,000",-,-,1975,인수봉로79길,-,중개거래,서울 강남구 서울 강북구
1497,서울특별시 강북구 수유동,3**,다가구,8m미만,193.88,106,202303,27,"48,000",-,-,1994,삼각산로18길,-,중개거래,서울 강북구
1498,서울특별시 강북구 수유동,4**,단독,8m미만,75.2,109,202303,27,"80,000",-,-,1972,삼양로71길,-,직거래,-
1499,서울특별시 강북구 수유동,5**,단독,8m미만,46.61,86,202303,29,"33,000",-,-,1969,삼양로139나길,-,중개거래,서울 강북구
1500,서울특별시 강북구 수유동,5**,다가구,8m미만,156.63,99,202304,4,"30,000",-,-,1991,삼각산로,-,직거래,-
1501,서울특별시 강북구 수유동,1**,단독,8m미만,187.92,107.4,202304,4,"43,000",-,-,1991,한천로150길,-,중개거래,서울 강북구
1502,서울특별시 강북구 수유동,4**,단독,8m미만,119.81,84,202304,6,"45,000",-,-,1997,화계사1길,-,중개거래,서울 강북구
1503,서울특별시 강북구 수유동,4**,단독,25m미만,204.23,202,202304,10,"140,000",-,-,1978,삼양로,-,중개거래,서울 강북구
1504,서울특별시 강북구 수유동,4**,다가구,8m미만,242.82,149,202304,15,"51,000",-,-,1994,화계사1길,-,중개거래,서울 강북구
1505,서울특별시 강북구 수유동,2**,단독,8m미만,312.98,154.8,202304,15,"115,000",-,-,1997,노해로14길,-,중개거래,서울 강북구
1506,서울특별시 강북구 수유동,2**,단독,8m미만,204.24,215,202304,21,"155,000",-,-,1983,삼양로136길,20230630,중개거래,서울 강북구
1507,서울특별시 강북구 수유동,2**,다가구,8m미만,389.82,192.1,202304,21,"205,000",-,-,2016,한천로143길,-,중개거래,서울 도봉구 서울 용산구
1508,서울특별시 강북구 수유동,5**,단독,8m미만,124.83,108,202304,24,"53,000",-,-,2019,인수봉로79길,-,직거래,-
1509,서울특별시 강북구 수유동,1**,다가구,8m미만,147.2,96.5,202304,25,"45,000",-,-,1992,한천로140가길,-,중개거래,서울 강북구
1510,서울특별시 강북구 수유동,4**,단독,12m미만,35.19,76,202304,26,"19,500",-,-,1985,인수봉로20나길,-,중개거래,서울 강북구
1511,서울특별시 강북구 수유동,5**,단독,8m미만,30.2,53,202304,28,"24,000",-,-,1984,삼양로131길,-,중개거래,서울 강북구
1512,서울특별시 강북구 수유동,5**,단독,8m미만,222.84,139,202304,28,"75,600",-,-,1990,인수봉로55길,-,중개거래,서울 강북구 서울 성북구
1513,서울특별시 강북구 수유동,5**,단독,8m미만,99.6,139,202304,28,"73,500",-,-,1973,인수봉로55길,-,중개거래,서울 강북구 서울 성북구
1514,서울특별시 강북구 수유동,4**,단독,8m미만,48.57,101,202304,28,"28,800",-,-,2009,인수봉로23가길,-,중개거래,서울 성북구
1515,서울특별시 강북구 수유동,5**,단독,-,99.6,139,202304,28,"73,500",-,-,1973,,20230522,중개거래,서울 성북구
1516,서울특별시 강북구 수유동,5*,다가구,8m미만,230.08,162,202305,5,"93,100",-,-,1990,삼양로80길,-,중개거래,서울 강북구
1517,서울특별시 강북구 수유동,4**,다가구,8m미만,171.74,89,202305,6,"33,000",-,-,2006,인수봉로,-,중개거래,서울 강북구
1518,서울특별시 강북구 우이동,4*,다가구,8m미만,818.18,254,202206,10,"208,000",-,-,1996,삼양로163길,-,중개거래,서울 강북구
1519,서울특별시 강북구 우이동,7*,단독,12m미만,161.99,179,202206,15,"120,000",-,-,1977,삼양로139가길,-,중개거래,서울 강북구
1520,서울특별시 강북구 우이동,1**,단독,8m미만,70.74,186,202206,16,"61,000",-,-,1966,삼양로173길,-,중개거래,서울 강북구 서울 성북구
1521,서울특별시 강북구 우이동,7*,단독,8m미만,226.41,160,202302,11,"65,000",-,-,1985,삼양로140길,-,중개거래,서울 강북구
1522,서울특별시 도봉구 쌍문동,2*,다가구,8m미만,191.03,102,202205,20,"55,000",-,-,1991,도당로2길,-,중개거래,서울 도봉구
1523,서울특별시 도봉구 쌍문동,4**,단독,8m미만,88.6,142,202205,24,"43,000",-,-,1974,우이천로48길,-,중개거래,서울 도봉구
1524,서울특별시 도봉구 쌍문동,3*,다가구,12m미만,365.03,172,202206,3,"130,000",-,-,1989,방학로5길,-,직거래,-
1525,서울특별시 도봉구 쌍문동,5**,단독,8m미만,299.96,166,202206,20,"121,700",-,-,2020,우이천로50길,-,직거래,-
1526,서울특별시 도봉구 쌍문동,3*,단독,12m미만,415.71,192,202206,30,"157,450",-,-,1994,방학로5길,-,중개거래,서울 도봉구
1527,서울특별시 도봉구 쌍문동,8*,단독,8m미만,427.16,95.5,202206,30,"150,000",-,-,2017,노해로60길,-,중개거래,서울 도봉구
1528,서울특별시 도봉구 쌍문동,4**,다가구,8m미만,179.58,152,202208,11,"50,000",-,-,1995,우이천로46길,-,중개거래,서울 도봉구
1529,서울특별시 도봉구 쌍문동,7**,다가구,8m미만,351.04,198.5,202208,19,"156,000",-,-,2018,도봉로137길,-,중개거래,서울 도봉구
1530,서울특별시 도봉구 쌍문동,3*,다가구,12m미만,318.71,166,202208,27,"90,500",-,-,1994,방학로5길,-,중개거래,서울 도봉구 서울 성북구
1531,서울특별시 도봉구 쌍문동,1**,단독,8m미만,135.77,69.8,202209,19,"67,000",-,-,2016,도봉로109길,-,중개거래,서울 구로구
1532,서울특별시 도봉구 쌍문동,8*,다가구,25m이상,286.06,248,202211,11,"360,000",-,-,1972,도봉로123길,20230307,중개거래,서울 강남구
1533,서울특별시 도봉구 쌍문동,3**,단독,12m미만,145.25,142,202212,1,"44,000",-,-,1984,우이천로34가길,-,직거래,-
1534,서울특별시 도봉구 쌍문동,8*,다가구,25m이상,286.06,248,202302,9,"360,000",-,-,1972,도봉로123길,-,중개거래,서울 강남구
1535,서울특별시 도봉구 쌍문동,2*,다가구,8m미만,191.03,102,202302,15,"49,500",-,-,1991,도당로2길,-,중개거래,서울 도봉구
1536,서울특별시 도봉구 쌍문동,1**,단독,8m미만,29.59,65.65,202302,20,"22,000",-,-,1977,노해로60가길,-,중개거래,서울 도봉구
1537,서울특별시 도봉구 쌍문동,4**,다가구,8m미만,280.8,129,202302,25,"50,000",-,-,1993,시루봉로1길,-,중개거래,서울 도봉구
1538,서울특별시 도봉구 쌍문동,2*,다가구,8m미만,179.01,119,202303,3,"49,500",-,-,1994,도당로2길,-,중개거래,서울 도봉구
1539,서울특별시 도봉구 쌍문동,2**,단독,8m미만,79.65,254,202304,20,"111,400",-,-,2013,노해로41길,-,중개거래,서울 도봉구
1540,서울특별시 도봉구 방학동,6**,다가구,25m미만,493.56,226,202205,30,"140,000",-,-,1989,시루봉로,-,중개거래,서울 도봉구
1541,서울특별시 도봉구 방학동,6**,다가구,12m미만,310.44,258.5,202206,24,"250,000",-,-,1982,,-,중개거래,서울 서초구
1542,서울특별시 도봉구 방학동,6**,단독,8m미만,117.95,136.1,202207,15,"53,500",-,-,1975,도당로13라길,-,중개거래,서울 도봉구
1543,서울특별시 도봉구 방학동,6**,단독,25m미만,217.62,256.4,202207,15,"130,000",-,-,1982,시루봉로,-,중개거래,서울 도봉구 서울 중랑구
1544,서울특별시 도봉구 방학동,6**,단독,8m미만,329.88,165.4,202207,21,"108,000",-,-,1992,도봉로145나길,-,중개거래,서울 도봉구
1545,서울특별시 도봉구 방학동,6**,단독,8m미만,189.19,172.3,202207,21,"107,000",-,-,1983,도봉로145나길,-,중개거래,서울 도봉구
1546,서울특별시 도봉구 방학동,7**,단독,12m미만,234,152.9,202207,22,"115,600",-,-,1989,도당로,20230308,중개거래,서울 도봉구 서울 양천구
1547,서울특별시 도봉구 방학동,7**,단독,12m미만,246.6,168.5,202207,22,"127,400",-,-,1988,도봉로149길,20230308,중개거래,서울 도봉구 서울 양천구
1548,서울특별시 도봉구 방학동,6**,단독,8m미만,167.49,113.1,202207,23,"60,000",-,-,1988,방학로,-,중개거래,서울 도봉구
1549,서울특별시 도봉구 방학동,6**,다가구,8m미만,127.31,115.8,202207,26,"22,000",-,-,1983,시루봉로15바길,-,직거래,-
1550,서울특별시 도봉구 방학동,6**,다가구,8m미만,192.24,118.2,202207,30,"63,500",-,-,1993,방학로,-,중개거래,서울 도봉구
1551,서울특별시 도봉구 방학동,7**,다가구,25m미만,381.15,315.1,202209,19,"125,000",-,-,2000,도당로,20221101,중개거래,서울 도봉구 서울 동대문구
1552,서울특별시 도봉구 방학동,7**,다가구,25m미만,347.91,315.1,202209,19,"125,000",-,-,1988,도당로,20221101,중개거래,서울 도봉구 서울 동대문구
1553,서울특별시 도봉구 방학동,7**,다가구,25m미만,347.91,315.1,202209,19,"125,000",-,-,1988,도당로,-,중개거래,서울 도봉구 서울 동대문구
1554,서울특별시 도봉구 방학동,7**,다가구,25m미만,381.15,315.1,202209,19,"125,000",-,-,2000,도당로,-,중개거래,서울 도봉구 서울 동대문구
1555,서울특별시 도봉구 방학동,6**,다가구,8m미만,197.46,114.6,202209,29,"54,000",-,-,1994,도당로13가길,-,중개거래,서울 도봉구
1556,서울특별시 도봉구 방학동,3**,다가구,8m미만,179.92,112,202304,8,"59,500",-,-,1997,시루봉로19길,-,중개거래,서울 도봉구
1557,서울특별시 도봉구 방학동,7**,단독,25m이상,333.2,224.8,202304,11,"150,000",-,-,1983,방학로,-,중개거래,서울 도봉구
1558,서울특별시 도봉구 창동,4**,다가구,12m미만,369.9,149,202205,28,"86,500",-,-,1991,덕릉로60길,-,중개거래,서울 도봉구
1559,서울특별시 도봉구 창동,6**,다가구,8m미만,193.29,110.4,202206,7,"73,500",-,-,1995,도봉로110가길,-,중개거래,서울 도봉구
1560,서울특별시 도봉구 창동,7**,다가구,8m미만,213.28,117.4,202206,25,"70,000",-,-,1993,노해로61길,-,중개거래,서울 도봉구
1561,서울특별시 도봉구 창동,5**,다가구,8m미만,484.1,143.5,202206,29,"105,500",-,-,1992,덕릉로59마길,-,직거래,-
1562,서울특별시 도봉구 창동,4**,단독,8m미만,82.25,116.4,202208,19,"60,000",-,-,1977,덕릉로,-,중개거래,서울 강북구 서울 도봉구
1563,서울특별시 도봉구 창동,4**,단독,25m이상,82.42,122.3,202208,19,"120,000",-,-,1977,덕릉로,-,중개거래,서울 도봉구
1564,서울특별시 도봉구 창동,4**,단독,25m이상,82.35,121.3,202209,27,"100,000",-,-,1977,덕릉로,-,중개거래,서울 강서구
1565,서울특별시 도봉구 창동,5**,단독,12m미만,104.15,137.9,202301,30,"124,000",-,-,1972,덕릉로59가길,-,중개거래,서울 도봉구
1566,서울특별시 도봉구 창동,5**,다가구,8m미만,199.53,100.8,202302,1,"69,200",-,-,1991,덕릉로59다길,-,중개거래,서울 도봉구
1567,서울특별시 도봉구 창동,7**,다가구,8m미만,179.55,124.3,202302,7,"48,800",-,-,1991,도봉로136다길,20230410,중개거래,서울 도봉구
1568,서울특별시 도봉구 창동,6**,다가구,8m미만,347.11,156.8,202303,22,"105,000",-,-,2000,덕릉로59길,-,중개거래,서울 도봉구
1569,서울특별시 도봉구 창동,5**,단독,12m미만,226.32,149,202304,3,"121,000",-,-,1984,덕릉로60다길,-,중개거래,서울 도봉구
1570,서울특별시 도봉구 창동,5**,다가구,8m미만,259.24,126,202304,9,"53,000",-,-,1996,덕릉로60라길,-,중개거래,서울 강북구
1571,서울특별시 도봉구 창동,7**,다가구,8m미만,179.55,106.5,202304,10,"34,800",-,-,1991,도봉로136다길,-,중개거래,서울 도봉구
1572,서울특별시 도봉구 도봉동,5**,단독,12m미만,369.51,164,202205,25,"90,000",-,-,1994,도봉산3길,-,직거래,-
1573,서울특별시 도봉구 도봉동,5**,단독,12m미만,674.24,321.6,202205,27,"263,000",-,-,1978,도봉로181길,-,중개거래,서울 도봉구
1574,서울특별시 도봉구 도봉동,6**,단독,8m미만,55.6,104,202205,27,"40,500",-,-,1971,도봉로152가길,-,중개거래,서울 도봉구
1575,서울특별시 도봉구 도봉동,6**,다가구,12m미만,319.98,129.8,202205,30,"95,000",-,-,1992,시루봉로27길,-,중개거래,서울 도봉구 서울 성북구
1576,서울특별시 도봉구 도봉동,6**,단독,8m미만,45.79,90.3,202205,30,"59,500",-,-,1972,도봉로152가길,-,중개거래,서울 도봉구
1577,서울특별시 도봉구 도봉동,6**,다가구,8m미만,232.09,145.2,202206,7,"61,000",-,-,1994,시루봉로,-,중개거래,서울 도봉구
1578,서울특별시 도봉구 도봉동,6**,다가구,8m미만,231.06,144.8,202206,11,"82,000",-,-,1997,도봉로169나길,-,중개거래,서울 도봉구
1579,서울특별시 도봉구 도봉동,3**,단독,8m미만,49.75,103,202206,17,"34,500",-,-,1971,도봉로191길,-,중개거래,서울 도봉구
1580,서울특별시 도봉구 도봉동,6**,다가구,8m미만,271.8,146.3,202211,4,"63,000",-,-,1993,시루봉로27나길,-,중개거래,서울 도봉구
1581,서울특별시 도봉구 도봉동,산2*,단독,-,39.67,496,202211,21,"5,800",-,-,1900,도봉산길,-,직거래,-
1582,서울특별시 도봉구 도봉동,9*,단독,8m미만,37.02,60,202301,13,"15,842",-,-,2000,마들로,-,중개거래,서울 용산구
1583,서울특별시 도봉구 도봉동,5**,다가구,8m미만,362.37,181.3,202302,5,"180,000",-,-,2018,도봉로169나길,-,중개거래,서울 도봉구
1584,서울특별시 도봉구 도봉동,5**,다가구,8m미만,309.48,162.3,202302,17,"77,000",-,-,1997,도봉로169길,-,중개거래,서울 도봉구
1585,서울특별시 도봉구 도봉동,4**,단독,8m미만,30.71,56,202304,28,"20,000",-,-,1969,도봉로173다길,-,중개거래,서울 노원구 서울 도봉구
1586,서울특별시 도봉구 도봉동,5**,다가구,12m미만,244.4,211.4,202305,11,"55,000",-,-,1985,도봉로169나길,-,중개거래,서울 도봉구
1587,서울특별시 노원구 월계동,3**,단독,8m미만,244.47,155,202212,26,"89,000",-,-,1992,광운로15길,-,중개거래,서울 노원구
1588,서울특별시 노원구 월계동,3**,단독,12m미만,162.81,183,202301,13,"188,626",-,-,1980,광운로17길,-,직거래,-
1589,서울특별시 노원구 월계동,4**,단독,8m미만,186.71,198,202301,19,"137,000",-,-,1979,석계로13길,-,중개거래,서울 노원구
1590,서울특별시 노원구 월계동,4**,다가구,8m미만,187.77,139,202302,20,"70,000",-,-,1987,광운로12길,-,중개거래,서울 노원구
1591,서울특별시 노원구 공릉동,3**,단독,8m미만,40.4,119,202205,17,"60,000",-,-,1971,공릉로29길,-,중개거래,서울 노원구 서울 마포구
1592,서울특별시 노원구 공릉동,5**,다가구,12m미만,476.91,192.5,202205,20,"174,700",-,-,2016,동일로178길,-,중개거래,서울 노원구
1593,서울특별시 노원구 공릉동,3**,단독,8m미만,197.82,132,202205,30,"120,000",-,-,1988,공릉로35길,-,중개거래,서울 마포구
1594,서울특별시 노원구 공릉동,2**,다가구,8m미만,215.54,106,202206,2,"75,000",-,-,2014,공릉로32길,-,중개거래,서울 노원구
1595,서울특별시 노원구 공릉동,3**,단독,8m미만,152.49,143.3,202208,11,"150,000",-,-,1983,동일로190길,-,중개거래,서울 노원구
1596,서울특별시 노원구 공릉동,3**,다가구,8m미만,320.43,166,202209,8,"125,000",-,-,2004,공릉로35길,-,중개거래,서울 노원구
1597,서울특별시 노원구 공릉동,5**,단독,12m미만,128.36,99.2,202209,14,"90,000",-,-,1977,동일로178길,-,중개거래,서울 노원구
1598,서울특별시 노원구 공릉동,6**,단독,8m미만,146.7,140.4,202211,11,"40,000",-,-,1977,공릉로22길,-,직거래,-
1599,서울특별시 노원구 공릉동,5**,단독,8m미만,74.08,126.1,202304,18,"71,000",-,-,1978,공릉로,-,중개거래,서울 노원구
1600,서울특별시 노원구 하계동,1**,단독,8m미만,249.09,238,202207,8,"149,000",-,-,1986,공릉로58가길,-,중개거래,서울 중랑구
